"inundaciones","Telecomunicaciones_4Ginteriores","Telecomunicaciones_4Gexteriores","Telecomunicaciones_4Gvehiculos","Movilidad_congestionamiento","Residuos_noValorizables","cantidad_empresas","Movilidad_accidentes_Calle_buen_estado","Movilidad_accidentes_buenTiempo","Movilidad_accidentes_pavimento","Agua_conexiones_edific","Saneamiento_conexiones_edific","Electricidad_medidoresint_edific","Electricidad_postes_edific","Electricidad_transformadores_edific"
0,1,2,3,4,1,2,61.5384615384615,76.9230769230769,76.9230769230769,0.277777777777778,0,0.037037037037037,0.351851851851852,0.185185185185185
0,1,2,1,4,1,1,70,80,100,0.234309623430962,0,0.00836820083682008,0.100418410041841,0.0418410041841004
0,1,2,1,3,1,0,100,100,100,1.03703703703704,0,0,0.111111111111111,0.0740740740740741
0,0,2,0,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.592592592592593,0,0,0,0.0740740740740741
1,1,2,3,4,1,1,66.6666666666667,77.7777777777778,88.8888888888889,0.247933884297521,0,0.0247933884297521,0.256198347107438,0.0661157024793388
0,1,2,3,4,1,4,100,100,66.6666666666667,0.510822510822511,0,0.00432900432900433,0.16017316017316,0.0432900432900433
1,1,2,1,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.541666666666667,0,0,0.416666666666667,0.208333333333333
1,2,2,3,4,1,0,100,100,100,0.157894736842105,0,0,0,0
1,2,0,1,4,1,0,100,100,100,0.214285714285714,0,0,0,0
0,3,0,3,4,1,1,86.6666666666667,73.3333333333333,100,0.170454545454545,0,1.10227272727273,0.159090909090909,0.0568181818181818
0,3,0,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.752136752136752,0,0.726495726495726,0.153846153846154,0.0512820512820513
0,2,0,3,4,1,1,100,75,100,1,0,0,0.266666666666667,0.133333333333333
0,3,0,3,4,1,1,50,75,75,0.578947368421053,0,0.0526315789473684,0.473684210526316,0
0,3,0,3,4,1,1,100,100,100,0.473684210526316,0,0.0526315789473684,0.263157894736842,0.0789473684210526
0,0,2,3,4,1,0,100,100,100,0.157894736842105,0,0.842105263157895,0.473684210526316,0.105263157894737
0,0,2,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,2.52380952380952,0,0.666666666666667,0.19047619047619,0.142857142857143
0,1,0,1,4,1,1,100,100,50,0.125,0,0,0,0.078125
0,3,0,3,4,1,4,89.7435897435898,97.4358974358974,100,0.80952380952381,0,0.972789115646258,0.183673469387755,0.0408163265306122
1,2,0,1,2,1,0,100,100,100,0.285714285714286,0,0.857142857142857,0.428571428571429,0.107142857142857
0,3,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.462962962962963,0,0.814814814814815,0.240740740740741,0.037037037037037
0,0,2,0,4,1,0,100,100,100,0.136363636363636,0,0.00909090909090909,0,0.0272727272727273
0,1,2,1,3,1,1,100,100,100,0.466666666666667,0,0,0.6,0.133333333333333
0,3,0,1,4,1,0,100,50,100,0.526315789473684,0,0.894736842105263,0.210526315789474,0
0,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,4.61538461538461,0,1.30769230769231,0.307692307692308,0.0769230769230769
0,3,0,1,4,1,1,100,100,100,0.75,0,1.20833333333333,0.291666666666667,0.0833333333333333
1,3,0,3,4,1,0,100,66.6666666666667,100,0.592592592592593,0,1.01851851851852,0.222222222222222,0.0462962962962963
0,3,0,1,4,1,0,100,66.6666666666667,100,1.54545454545455,0,3.45454545454545,0.454545454545455,0.0909090909090909
0,3,0,0,4,1,0,100,66.6666666666667,100,1.1,0,1.2,0.166666666666667,0
0,3,0,0,3,1,0,100,100,100,1.73913043478261,0,1.60869565217391,0.260869565217391,0
0,3,0,0,4,1,1,100,50,100,0.466666666666667,0,0.816666666666667,0.183333333333333,0.0333333333333333
0,3,0,1,4,1,0,100,100,100,1.14545454545455,0,1.14545454545455,0.163636363636364,0.0545454545454545
0,3,0,1,0,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.416666666666667,0,1.5,0.416666666666667,0.0833333333333333
0,3,0,3,4,1,3,82.2686487719647,84.743934697425,87.8672228878967,0.181818181818182,0,1.02272727272727,0.295454545454545,0.0454545454545455
1,3,0,3,3,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.234375,0,0.7265625,0.109375,0.0390625
1,3,0,1,0,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.435897435897436,0,1.17948717948718,0.205128205128205,0.0512820512820513
1,3,0,1,0,1,2,100,100,100,0.811320754716981,0,0.905660377358491,0.245283018867925,0.0377358490566038
0,3,0,0,5,1,2,100,100,66.6666666666667,0.791666666666667,0,1.16666666666667,0.291666666666667,0.0416666666666667
0,3,0,0,5,1,0,100,75,75,1.36363636363636,0,1.5,0.227272727272727,0.0454545454545455
0,3,0,0,5,1,0,100,50,100,1.2,0,1.28,0.2,0.04
0,3,0,0,4,1,0,100,100,100,0.9375,0,2.5625,0.375,0.125
0,3,0,0,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.622641509433962,0,1.0377358490566,0.132075471698113,0.0188679245283019
0,3,0,0,4,1,0,100,100,100,0.967741935483871,0,1.19354838709677,0.193548387096774,0.032258064516129
0,3,0,1,4,1,0,50,100,100,1.53846153846154,0,1.69230769230769,0.192307692307692,0.0384615384615385
1,2,0,1,3,1,0,88.8888888888889,85.1851851851852,96.2962962962963,2.85714285714286,0,1.38095238095238,0.333333333333333,0.0476190476190476
1,2,0,1,3,1,1,87.5,83.3333333333333,95.8333333333333,0.792207792207792,0,0.805194805194805,0.194805194805195,0.025974025974026
0,2,0,1,3,1,2,85,80,100,0.545454545454545,0,1.05454545454545,0.254545454545455,0.0545454545454545
1,3,0,1,3,1,2,88.8888888888889,85.1851851851852,96.2962962962963,0.711864406779661,0,1.08474576271186,0.457627118644068,0.0508474576271186
0,3,0,0,5,1,0,87.5,87.5,93.75,0.333333333333333,0,6.33333333333333,1.66666666666667,0.333333333333333
0,3,0,0,5,1,2,85,85,95,0.8125,0,1.125,0.40625,0.0625
0,3,0,1,4,1,2,93.75,87.5,93.75,0.782608695652174,0,1.65217391304348,0.434782608695652,0.0434782608695652
0,3,0,0,4,1,0,100,100,100,0.961538461538462,0,0.923076923076923,0.153846153846154,0.0384615384615385
0,3,0,1,4,1,1,50,100,100,1.80952380952381,0,1.61904761904762,0.238095238095238,0
0,3,0,1,4,1,0,100,100,100,0.606060606060606,0,1.15151515151515,0.212121212121212,0
0,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.8,0,1.43333333333333,0.233333333333333,0.0333333333333333
0,3,0,1,4,1,1,50,100,100,0.91304347826087,0,1.32608695652174,0.173913043478261,0.0652173913043478
0,3,0,0,0,1,2,89.4736842105263,89.4736842105263,94.7368421052632,0.75,0,1.33333333333333,0.583333333333333,0.0833333333333333
0,3,0,1,4,1,13,91.3793103448276,89.6551724137931,98.2758620689655,0.591022443890274,0,0.72568578553616,0.13216957605985,0.0498753117206983
0,3,0,1,4,1,0,90.4761904761905,85.7142857142857,95.2380952380952,0.112903225806452,0,0.790322580645161,0.17741935483871,0.0161290322580645
0,3,0,1,4,1,4,86.6666666666667,93.3333333333333,93.3333333333333,0.666666666666667,0,1.39880952380952,0.172619047619048,0.0357142857142857
0,2,0,0,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.647727272727273,0,0.784090909090909,0.204545454545455,0.0568181818181818
0,2,0,1,4,1,3,82.2686487719647,84.743934697425,87.8672228878967,0.526666666666667,0,0.593333333333333,0.426666666666667,0.106666666666667
0,3,0,1,4,1,2,100,83.3333333333333,100,0.596153846153846,0.301282051282051,1.19230769230769,0.435897435897436,0.0705128205128205
0,3,0,1,4,1,5,100,85.7142857142857,100,0.574626865671642,0.276119402985075,0.91044776119403,0.216417910447761,0.0447761194029851
1,3,0,0,4,1,1,92.8571428571429,92.8571428571429,100,1.20454545454545,0,1.68181818181818,0.295454545454545,0.0681818181818182
1,3,0,1,4,1,10,96.2264150943396,92.4528301886792,98.1132075471698,0.462686567164179,0,0.606965174129353,0.176616915422886,0.0572139303482587
0,2,0,1,4,1,2,100,100,100,0.515151515151515,0.484848484848485,2.21212121212121,0.272727272727273,0.0606060606060606
0,3,0,1,4,1,0,100,100,100,1.375,1.33333333333333,1.54166666666667,0.333333333333333,0.0416666666666667
0,3,0,0,4,1,0,88.8888888888889,77.7777777777778,94.4444444444444,0.125,0,3.3125,0.6875,0.1875
0,3,0,0,4,1,1,100,50,100,0.892857142857143,0.857142857142857,1.78571428571429,0.285714285714286,0
0,3,0,0,4,1,0,88.2352941176471,76.4705882352941,94.1176470588235,0.823529411764706,0.823529411764706,2.02941176470588,0.235294117647059,0.0294117647058824
0,3,0,1,4,1,2,88.8888888888889,85.1851851851852,92.5925925925926,1.3,1.175,1.9,0.3,0.05
1,3,0,1,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.612903225806452,0,1.2258064516129,0.193548387096774,0.032258064516129
1,3,0,1,4,1,6,88.8888888888889,85.1851851851852,100,0.864779874213837,0,1.08490566037736,0.122641509433962,0.0377358490566038
0,2,0,1,3,1,2,66.6666666666667,66.6666666666667,100,0.446153846153846,0,0.815384615384615,0.2,0.0307692307692308
0,3,0,1,4,1,0,100,100,100,1.625,1.5,3.625,1,0.0625
0,2,0,1,4,1,1,85.7142857142857,100,100,1.55555555555556,1.44444444444444,2.22222222222222,0.444444444444444,0
0,3,0,1,4,1,1,75,100,100,1.12,1.12,2.2,0.24,0.04
0,2,0,1,3,1,1,75,100,100,1.75,1.75,4.125,0.4375,0.125
0,3,0,1,2,1,0,66.6666666666667,66.6666666666667,100,3.10526315789474,3.05263157894737,3.78947368421053,0.368421052631579,0.0526315789473684
0,3,0,1,2,1,1,66.6666666666667,66.6666666666667,100,2.7,2.4,3.2,0.4,0.05
0,3,0,1,2,1,0,66.6666666666667,66.6666666666667,100,0.3,0,2.35,0.3,0.05
1,2,0,1,4,1,3,85.1851851851852,81.4814814814815,96.2962962962963,1.609375,0,1.34375,0.171875,0.0625
1,3,0,1,4,1,5,87.5,83.3333333333333,100,0.721428571428571,0,1.28571428571429,0.142857142857143,0.0428571428571429
1,2,0,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.684210526315789,0,1.33333333333333,0.105263157894737,0.0350877192982456
1,2,0,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.769230769230769,0,1.43589743589744,0.179487179487179,0.0512820512820513
0,2,0,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.645161290322581,0,1.11290322580645,0.129032258064516,0.032258064516129
1,2,0,1,4,1,0,100,87.5,87.5,0.0925925925925926,0,1.33333333333333,0.185185185185185,0.037037037037037
1,2,0,1,4,1,2,92.1052631578947,81.5789473684211,97.3684210526316,0.758064516129032,0,1.35483870967742,0.209677419354839,0.0645161290322581
1,2,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.702702702702703,0,1.40540540540541,0.162162162162162,0.0810810810810811
1,2,0,1,4,1,0,90.9090909090909,81.8181818181818,100,7.13333333333333,0,2.26666666666667,0.6,0
1,2,0,1,4,1,2,90,80,100,0.0689655172413793,0,1.27586206896552,0.206896551724138,0.0344827586206897
0,3,0,3,4,1,0,80,84,80,0.0956521739130435,0,0.104347826086957,0.365217391304348,0.0956521739130435
0,3,0,3,4,1,5,80,70,80,0.534653465346535,0,0.693069306930693,0.247524752475248,0.0198019801980198
0,3,0,3,4,1,0,100,100,100,0.647058823529412,0,1.23529411764706,0.352941176470588,0.0588235294117647
1,2,0,1,4,1,2,88.8888888888889,88.8888888888889,88.8888888888889,0.0512820512820513,0,0.948717948717949,0.333333333333333,0.0512820512820513
0,3,0,3,4,1,0,50,100,100,1,0,1.5625,0.3125,0.0625
0,3,0,1,4,1,0,66.6666666666667,100,100,0.758620689655172,0,1,0.172413793103448,0.0344827586206897
0,3,0,1,4,1,1,66.6666666666667,100,100,1.10526315789474,0,2.26315789473684,0.368421052631579,0.0526315789473684
0,3,0,2,2,1,0,100,100,100,0.333333333333333,0,0.555555555555556,0.333333333333333,0
0,3,0,3,4,1,0,100,75,87.5,0.2,0,0.3,0.288888888888889,0.111111111111111
0,3,0,1,4,1,1,66.6666666666667,33.3333333333333,66.6666666666667,1.09677419354839,0,1.90322580645161,0.451612903225806,0.0967741935483871
1,2,0,1,0,1,1,100,50,100,0.8125,0,1.6875,0.3125,0.0625
1,3,0,3,4,1,1,85.7142857142857,85.7142857142857,71.4285714285714,1.14563106796116,0,0.854368932038835,0.174757281553398,0.0194174757281553
0,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.96078431372549,0,1.98039215686275,0.235294117647059,0.0392156862745098
1,3,0,3,4,1,1,83.3333333333333,83.3333333333333,83.3333333333333,0.80952380952381,0,1.04761904761905,0.238095238095238,0.0380952380952381
0,3,0,1,4,1,0,100,50,100,0.545454545454545,0,3.27272727272727,0.818181818181818,0.0909090909090909
0,3,0,1,4,1,0,75,50,75,0.318181818181818,0,2.45454545454545,0.545454545454545,0.0909090909090909
0,3,0,1,4,1,1,66.6666666666667,66.6666666666667,66.6666666666667,0.9,0,1.6,0.4,0.1
0,3,0,1,4,1,0,97.2972972972973,91.8918918918919,97.2972972972973,0.811320754716981,0,1.83018867924528,0.245283018867925,0.0566037735849057
1,2,0,3,4,1,2,100,60,60,0.2,0,1.06666666666667,0.266666666666667,0.0444444444444444
0,3,0,0,4,1,1,100,100,100,0.357142857142857,0,2.21428571428571,0.5,0
1,3,0,1,4,1,6,83.3333333333333,83.3333333333333,86.1111111111111,0.148471615720524,0,0.524017467248908,0.139737991266376,0.0524017467248908
0,3,0,3,4,1,5,94.5205479452055,87.6712328767123,94.5205479452055,0.582938388625592,0,0.947867298578199,0.412322274881517,0.132701421800948
0,3,0,3,4,1,9,91.4893617021277,89.3617021276596,95.7446808510638,0.75609756097561,0,1.02439024390244,0.121951219512195,0.0557491289198606
1,2,0,1,4,1,3,96.6666666666667,86.6666666666667,93.3333333333333,0.413793103448276,0,0.0689655172413793,0.193103448275862,0.0551724137931034
1,2,0,1,4,1,1,100,100,100,0.777777777777778,0,0,0.388888888888889,0.111111111111111
1,2,0,1,4,1,1,100,66.6666666666667,33.3333333333333,0.58974358974359,0,1.28205128205128,0.179487179487179,0.0769230769230769
0,3,0,3,4,1,0,50,100,100,0.875,0,1.91666666666667,0.375,0.166666666666667
0,3,0,1,4,1,0,100,50,100,0.613636363636364,0,1.34090909090909,0.25,0.0454545454545455
0,3,0,1,4,1,1,100,100,100,0.679245283018868,0,1.22641509433962,0.245283018867925,0.0377358490566038
0,3,0,1,4,1,1,50,50,75,1.07142857142857,0,1.96428571428571,0.357142857142857,0.0357142857142857
0,3,0,1,4,1,0,50,100,100,0.526315789473684,0,1.34210526315789,0.184210526315789,0.0526315789473684
0,3,0,1,4,1,2,50,100,100,0.925925925925926,0,1.85185185185185,0.296296296296296,0.0740740740740741
0,3,0,0,4,1,0,100,100,100,0.9,0,3.3,0.7,0.4
0,3,0,0,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.633333333333333,0,2.16666666666667,0.333333333333333,0.1
0,3,0,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.538461538461538,0,1.1025641025641,0.230769230769231,0.0769230769230769
0,3,0,1,4,1,0,95.2380952380952,88.0952380952381,100,0.678571428571429,0,1.28571428571429,0.357142857142857,0.142857142857143
0,2,0,1,4,1,0,100,90,100,0.794117647058823,0,0.647058823529412,0.205882352941176,0.0882352941176471
0,2,0,1,0,1,0,100,100,100,0.5,0,1.4,0.2,0.05
0,2,0,3,4,1,5,96.078431372549,86.2745098039216,96.078431372549,0.45,0,0.127777777777778,0.172222222222222,0.0333333333333333
1,2,0,3,4,1,1,100,85.7142857142857,71.4285714285714,0.731884057971015,0,0.72463768115942,0.217391304347826,0.0652173913043478
1,2,0,1,4,1,1,100,75,75,0.226666666666667,0,0.0533333333333333,0.0933333333333333,0.0266666666666667
0,0,2,2,3,0,2,82.2686487719647,84.743934697425,87.8672228878967,0.0425531914893617,0,0.914893617021277,0.0425531914893617,0.106382978723404
0,2,0,0,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.527272727272727,0,1.16363636363636,0.181818181818182,0.0545454545454545
0,2,0,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,1.33333333333333,0,0.518518518518518,0.166666666666667,0.0185185185185185
0,2,2,3,4,0,2,82.2686487719647,84.743934697425,87.8672228878967,0.00458715596330275,0,0.348623853211009,0.0275229357798165,0.0504587155963303
0,2,0,3,4,1,0,100,100,100,0.177083333333333,0,0.354166666666667,0.03125,0.0729166666666667
0,2,0,2,4,1,1,100,100,100,0.765957446808511,0,0.776595744680851,0.138297872340426,0.0319148936170213
0,2,0,0,4,1,3,100,100,100,0.477272727272727,0,0.698863636363636,0.204545454545455,0.0397727272727273
0,2,2,2,4,1,6,66.6666666666667,66.6666666666667,100,0.588390501319261,0,0.606860158311346,0.102902374670185,0.029023746701847
0,2,0,3,4,1,2,66.6666666666667,66.6666666666667,100,0.186046511627907,0,0.395348837209302,0.124031007751938,0.0387596899224806
0,3,0,3,4,1,4,100,100,100,0.5,0,0.5625,0.221590909090909,0.0397727272727273
1,2,2,3,4,0,0,82.2686487719647,84.743934697425,87.8672228878967,0.114285714285714,0,1.57142857142857,0,0.142857142857143
1,2,0,3,4,1,0,100,66.6666666666667,100,0.385542168674699,0,0.132530120481928,0,0.0843373493975904
1,2,0,1,4,1,5,87.5,87.5,100,0.602409638554217,0.00602409638554217,0.0903614457831325,0.0421686746987952,0.0240963855421687
1,3,0,1,4,1,1,80,90,100,0.09375,0,0.4921875,0.1015625,0.03515625
1,3,0,1,4,1,1,100,100,100,0.24,0,0.6,0.34,0.06
0,2,0,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.633333333333333,0,0.733333333333333,0.3,0.0666666666666667
1,3,0,3,3,0,1,80,60,100,0.0169491525423729,0,0,0,0.169491525423729
1,3,0,3,4,1,10,100,70,100,0.662162162162162,0,0.675675675675676,0.135135135135135,0.0878378378378378
1,2,0,3,4,1,0,100,100,100,0.141176470588235,0,0.347058823529412,0.223529411764706,0.0352941176470588
1,3,0,1,4,1,4,75,75,100,0.513274336283186,0,0.725663716814159,0.221238938053097,0.0353982300884956
0,3,0,3,4,1,6,100,100,50,0.0252100840336134,0,0.453781512605042,0.0420168067226891,0.100840336134454
0,0,0,2,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.44943820224719,0,1.02247191011236,0.168539325842697,0.0561797752808989
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.26666666666667,0,2.33333333333333,0.533333333333333,0.133333333333333
0,2,0,3,4,1,2,100,100,100,0.297872340425532,0,1.23404255319149,0.319148936170213,0.0638297872340425
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.15625,0,0.859375,0.1875,0.03125
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.285714285714286,0,1.23809523809524,0.476190476190476,0.0952380952380952
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.7,0,1.75,0.45,0.1
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,2.45454545454545,0,2.54545454545455,0.818181818181818,0.181818181818182
0,0,2,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.788990825688073,0,0.674311926605505,0.123853211009174,0.0458715596330275
0,0,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.390625,0,0.734375,0.28125,0.03125
0,2,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.333333333333333,0,2.83333333333333,0.666666666666667,0.166666666666667
0,2,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.125,0,1.25,0.375,0.0625
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.222222222222222,0,0.925925925925926,0.222222222222222,0.037037037037037
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.857142857142857,0,1.53571428571429,0.214285714285714,0.0714285714285714
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.8,0,2.1,0.35,0.1
0,2,0,3,4,1,1,50,100,50,0.253275109170306,0,0.947598253275109,0.174672489082969,0.0349344978165939
0,0,2,3,3,1,1,100,100,100,5.8,0,1.36666666666667,0.5,0.1
1,1,2,3,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.638655462184874,0,0.487394957983193,0.134453781512605,0.0504201680672269
0,0,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.27777777777778,0,1.33333333333333,0.222222222222222,0
0,2,0,3,4,1,4,50,50,50,0.258620689655172,0,0.689655172413793,0.155172413793103,0.0344827586206897
0,1,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.34210526315789,0,1.05263157894737,0.236842105263158,0.0526315789473684
0,1,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.25,0,1.375,0.75,0
0,3,0,3,4,1,1,100,71.4285714285714,100,0.817610062893082,0,0.874213836477987,0.270440251572327,0.050314465408805
0,3,0,3,4,1,0,100,100,100,0.0566037735849057,0,0.943396226415094,0.188679245283019,0.0566037735849057
0,3,0,3,4,1,3,100,100,100,0.674418604651163,0,0.784883720930233,0.156976744186047,0.0290697674418605
0,3,0,3,4,1,2,66.6666666666667,33.3333333333333,33.3333333333333,0.747572815533981,0,0.567961165048544,0.20873786407767,0.0339805825242718
0,1,2,3,4,1,0,75,75,50,11.3333333333333,0,2,6.66666666666667,1.66666666666667
0,1,2,3,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.772727272727273,0,0.363636363636364,0.772727272727273,0.136363636363636
1,1,2,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,1.05660377358491,0,1.13207547169811,0.30188679245283,0.0754716981132075
0,3,0,3,4,1,1,100,75,100,1.17117117117117,0,1.14414414414414,0.243243243243243,0.0540540540540541
0,1,2,3,4,1,0,100,100,100,1.56603773584906,0,0.132075471698113,0.245283018867925,0.0566037735849057
0,1,2,3,3,1,0,100,100,100,0.277777777777778,0,0.0185185185185185,0.157407407407407,0.0277777777777778
1,0,2,2,3,1,1,82.2686487719647,84.743934697425,87.8672228878967,1,0,0.956521739130435,0.304347826086957,0.0434782608695652
1,0,2,3,3,1,0,100,100,100,0.923076923076923,0,1.17948717948718,0.307692307692308,0.0769230769230769
1,3,2,3,4,1,5,50,100,50,0.176136363636364,0,0.676136363636364,0.176136363636364,0.0511363636363636
1,1,0,3,3,1,2,100,100,100,0.176470588235294,0,0.431372549019608,0.176470588235294,0.0392156862745098
1,3,2,3,4,1,2,100,100,100,0.230769230769231,0,0.711538461538462,0.288461538461538,0.0384615384615385
0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.71264367816092,0,0.67816091954023,0.126436781609195,0.0229885057471264
0,3,0,2,4,1,1,100,100,100,1.92307692307692,0,2.30769230769231,0.461538461538462,0.0769230769230769
1,3,2,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.32692307692308,0,0.826923076923077,0.307692307692308,0.0576923076923077
