"ID_MGN","inundaciones","Telecomunicaciones_4Ginteriores","Telecomunicaciones_4Gexteriores","Telecomunicaciones_4Gvehiculos","Movilidad_congestionamiento","Residuos_noValorizables","cantidad_empresas","Movilidad_accidentes_Calle_buen_estado","Movilidad_accidentes_buenTiempo","Movilidad_accidentes_pavimento","Agua_conexiones_edific","Saneamiento_conexiones_edific","Electricidad_medidoresint_edific","Electricidad_postes_edific","Electricidad_transformadores_edific","cluster"
11994,0,3,0,3,4,1,1,100,100,100,0.928571428571429,0,0.0178571428571429,0.0892857142857143,0.0357142857142857,1
11995,0,3,0,3,4,1,0,100,100,100,0.48780487804878,0,0,0.158536585365854,0.0365853658536585,1
11996,0,0,0,3,4,1,2,100,100,100,0.705882352941177,0,0,0.470588235294118,0.176470588235294,1
11997,0,2,0,3,4,1,1,100,90.9090909090909,100,0.214285714285714,0,1.07142857142857,0.714285714285714,0.0714285714285714,1
11998,0,2,0,0,4,1,1,100,87.5,100,0.909090909090909,0,1.63636363636364,0.727272727272727,0.181818181818182,1
11999,0,2,0,3,4,1,2,91.6666666666667,91.6666666666667,100,0.75609756097561,0,0.926829268292683,0.195121951219512,0.0365853658536585,1
12000,0,2,0,0,4,1,1,83.3333333333333,83.3333333333333,100,0.942857142857143,0,1.65714285714286,0.228571428571429,0.0571428571428571,1
12001,1,2,0,3,4,1,1,100,100,100,2.24137931034483,0,1.24137931034483,0.344827586206897,0.103448275862069,2
12002,0,3,0,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.540983606557377,0,0.0327868852459016,0.163934426229508,0.0327868852459016,1
12003,0,3,0,2,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,3.31578947368421,0,0.0526315789473684,0.315789473684211,0.105263157894737,1
12004,0,3,0,3,4,1,3,66.6666666666667,100,66.6666666666667,0.032967032967033,0,0,0.10989010989011,0.010989010989011,1
12005,0,1,0,3,4,1,0,66.6666666666667,100,66.6666666666667,0.592592592592593,0,0,0.259259259259259,0,1
12006,0,3,0,2,4,1,1,100,100,100,0.648648648648649,0,0,0.162162162162162,0.027027027027027,1
12007,0,3,0,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.648648648648649,0,0,0.216216216216216,0,1
12008,0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,1.41666666666667,0,0,0.194444444444444,0.0555555555555556,1
12009,0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.0833333333333333,0,0,0.133333333333333,0.05,1
12010,0,1,2,3,4,1,1,100,100,100,0.0253164556962025,0,0.0253164556962025,0.113924050632911,0.0126582278481013,3
12011,0,1,0,3,4,1,0,100,100,100,0.176470588235294,0,0.0294117647058824,0.117647058823529,0.0588235294117647,1
12012,0,2,0,3,4,1,0,100,100,100,0.34375,0,0,0.15625,0,1
12013,0,0,2,2,4,1,1,100,100,100,1,0,0,0.384615384615385,0.153846153846154,3
12014,1,3,2,3,4,1,3,88.8888888888889,100,100,0.932291666666667,0,0.546875,0.166666666666667,0.03125,3
12015,0,2,0,1,4,1,1,100,87.5,100,0.652173913043478,0,1.30434782608696,0.347826086956522,0.0434782608695652,1
12016,0,2,0,1,4,1,0,100,90,100,0.774193548387097,0,1.70967741935484,0.258064516129032,0.0645161290322581,1
12017,0,2,0,0,4,1,1,85.7142857142857,100,100,0.513513513513513,0,1.18918918918919,0.216216216216216,0.0540540540540541,1
12018,0,2,0,0,4,1,1,87.5,87.5,100,1.36842105263158,0,3.21052631578947,0.421052631578947,0.157894736842105,1
12019,0,2,0,0,4,1,2,83.3333333333333,100,100,0.909090909090909,0,1.56818181818182,0.181818181818182,0.0681818181818182,1
12020,0,2,0,0,4,1,0,75,100,100,0.651162790697674,0,1,0.13953488372093,0.0697674418604651,1
12021,1,2,0,1,4,1,0,100,100,100,0.156862745098039,0,1.33333333333333,0.215686274509804,0.0784313725490196,2
12022,1,2,0,1,4,1,1,100,100,100,0.0408163265306122,0,1.1734693877551,0.0918367346938776,0.0306122448979592,2
12023,0,0,0,3,4,1,1,66.6666666666667,55.5555555555556,77.7777777777778,0.833333333333333,0,0.0952380952380952,0.404761904761905,0.0714285714285714,1
12024,0,3,0,2,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.636363636363636,0,0.0303030303030303,0.242424242424242,0.0606060606060606,1
12025,0,3,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.0238095238095238,0,0.0238095238095238,0.142857142857143,0.0238095238095238,1
12026,0,0,2,3,4,1,3,100,100,100,0.80952380952381,0,0.111111111111111,0.206349206349206,0.0476190476190476,3
12027,0,0,2,2,4,1,0,100,100,100,0.416666666666667,0,0,0.333333333333333,0,3
12028,0,2,0,1,4,1,0,85.7142857142857,85.7142857142857,100,0.838709677419355,0,2.2258064516129,0.32258064516129,0.0967741935483871,1
12029,0,3,0,1,4,1,0,88.8888888888889,88.8888888888889,100,1,0,2.66666666666667,0.4,0.133333333333333,1
12030,0,3,0,1,4,1,0,93.1034482758621,93.1034482758621,100,1.15909090909091,0,2.15909090909091,0.227272727272727,0.0681818181818182,1
12031,0,3,0,1,4,1,3,91.8032786885246,93.4426229508197,100,0.796296296296296,0,1.31481481481481,0.222222222222222,0.037037037037037,1
12032,0,2,0,1,4,1,5,91.1764705882353,83.8235294117647,100,0.690909090909091,0,1.14545454545455,0.2,0.136363636363636,1
12033,1,2,0,1,3,1,4,90.6976744186046,81.3953488372093,97.6744186046512,1.83870967741935,0,1.37096774193548,0.209677419354839,0.112903225806452,2
12034,0,3,0,1,4,1,1,100,100,100,0.645569620253165,0.569620253164557,1.21518987341772,0.139240506329114,0.0506329113924051,1
12035,0,3,0,1,4,1,2,100,100,100,0.0431034482758621,0.0172413793103448,1.47413793103448,0.155172413793103,0.0344827586206897,1
12036,0,3,0,1,4,1,6,95.2380952380952,80.9523809523809,90.4761904761905,1.01234567901235,0.925925925925926,1.81481481481481,0.246913580246914,0.160493827160494,1
12037,0,3,0,0,4,1,4,92.3076923076923,76.9230769230769,92.3076923076923,0.618181818181818,0.472727272727273,1.27272727272727,0.327272727272727,0.163636363636364,1
12038,0,3,0,0,4,1,3,91.6666666666667,83.3333333333333,91.6666666666667,0.0494505494505494,0.010989010989011,0.565934065934066,0.181318681318681,0.0659340659340659,1
12039,0,3,0,1,4,1,4,100,100,100,0.743119266055046,0.486238532110092,1.02752293577982,0.137614678899083,0.0275229357798165,1
12040,0,3,0,0,4,1,0,100,100,100,2.88461538461538,2.34615384615385,2.23076923076923,0.346153846153846,0.115384615384615,1
12041,0,3,0,0,4,1,3,42.8571428571429,46.4285714285714,50,0.548387096774194,0.483870967741935,1.2258064516129,0.241935483870968,0.0645161290322581,1
12042,0,3,0,1,4,1,3,42.8571428571429,50,57.1428571428571,0.570247933884298,0.56198347107438,1.01652892561983,0.15702479338843,0.0743801652892562,1
12043,0,3,0,0,0,1,0,100,100,100,1,1,14,7,1,1
12044,0,3,0,1,4,1,1,100,100,100,0.107142857142857,0,0.0178571428571429,0.267857142857143,0.0357142857142857,1
12045,0,3,0,1,4,1,0,100,100,100,0.740740740740741,0.0740740740740741,0.592592592592593,0.296296296296296,0.0740740740740741,1
12046,0,3,0,0,4,1,0,100,100,100,0.652173913043478,0.652173913043478,1.8695652173913,0.260869565217391,0,1
12047,0,3,0,0,4,1,0,100,100,100,0.536585365853659,0.463414634146341,1.39024390243902,0.24390243902439,0.0487804878048781,1
12048,0,3,0,1,4,1,1,100,100,100,0.814814814814815,0.814814814814815,2.48148148148148,0.296296296296296,0.111111111111111,1
12049,0,3,0,1,4,1,0,71.0526315789474,68.4210526315789,71.0526315789474,0.454545454545455,0.363636363636364,3.72727272727273,0.909090909090909,0.818181818181818,1
12050,1,3,0,1,4,1,2,53.4883720930233,60.4651162790698,58.1395348837209,0.292452830188679,0.10377358490566,0.5,0.19811320754717,0.0660377358490566,2
12051,0,3,0,1,4,1,0,11.1111111111111,33.3333333333333,44.4444444444444,0.805555555555556,0.25,1.94444444444444,0.222222222222222,0.0555555555555556,1
12052,1,3,0,1,4,1,2,69.2307692307692,76.9230769230769,92.3076923076923,0.551282051282051,0.423076923076923,0.955128205128205,0.192307692307692,0.0641025641025641,2
12053,0,3,0,1,4,1,2,90,80,100,1,0.760869565217391,1.30434782608696,0.173913043478261,0.0652173913043478,1
12054,1,3,0,1,4,1,0,85.7142857142857,85.7142857142857,100,1.02941176470588,1,1.58823529411765,0.323529411764706,0.0882352941176471,2
12055,1,3,0,3,4,1,4,80.9523809523809,76.1904761904762,85.7142857142857,0.624365482233503,0.350253807106599,0.573604060913706,0.228426395939086,0.147208121827411,2
12056,0,3,0,3,4,1,4,80,70,90,1.92452830188679,0.509433962264151,0.245283018867925,0.19811320754717,0.0471698113207547,1
12057,0,3,0,3,4,1,2,85.7142857142857,57.1428571428571,85.7142857142857,0.151162790697674,0.0116279069767442,1,0.162790697674419,0.0813953488372093,1
12058,0,3,0,3,4,1,2,83.3333333333333,66.6666666666667,100,0.536170212765957,0.4,0.838297872340426,0.127659574468085,0.0468085106382979,1
12059,0,3,0,0,4,1,2,100,100,100,0.8,0.75,1.5,0.3,0.1,1
12060,0,3,0,1,5,1,7,100,100,100,0.738461538461539,0.488461538461538,1.26538461538462,0.176923076923077,0.0653846153846154,1
12061,1,3,0,1,4,1,1,75,75,87.5,0.935483870967742,0.290322580645161,2.09677419354839,0.32258064516129,0.0645161290322581,2
12062,1,2,0,1,4,1,4,50,100,100,1.04347826086957,0.0434782608695652,2.21739130434783,0.304347826086957,0.0869565217391304,2
12064,1,2,0,1,4,1,1,100,100,100,1.36363636363636,1.27272727272727,2.27272727272727,0.727272727272727,0.0909090909090909,2
12065,1,3,0,1,4,1,0,100,75,75,0.787878787878788,0.727272727272727,1.27272727272727,0.333333333333333,0.0606060606060606,2
12066,1,2,0,3,4,1,5,85,85,90,0.470967741935484,0.0967741935483871,0.664516129032258,0.148387096774194,0.161290322580645,2
12067,0,0,2,3,4,1,0,87.5,62.5,87.5,1.47058823529412,0.117647058823529,0.588235294117647,0.588235294117647,0.176470588235294,3
12068,0,0,0,3,4,1,2,85.7142857142857,57.1428571428571,85.7142857142857,0.128205128205128,0,0.769230769230769,0.205128205128205,0.128205128205128,1
12069,0,1,0,3,4,1,0,75,50,100,1.375,0.75,1.625,0.625,0.625,1
12070,0,1,0,3,4,1,0,66.6666666666667,33.3333333333333,100,1.27272727272727,1.18181818181818,1,0.454545454545455,0.272727272727273,1
12071,0,3,0,3,4,1,0,100,100,100,0.727272727272727,0.636363636363636,0.227272727272727,0.227272727272727,0.0454545454545455,1
12072,0,3,0,3,4,1,1,100,100,100,1.05882352941176,0.470588235294118,0.764705882352941,0.352941176470588,0.117647058823529,1
12073,1,3,0,0,4,1,0,88.2352941176471,72.5490196078431,98.0392156862745,0.704545454545455,0,1.81818181818182,0.386363636363636,0.0681818181818182,2
12074,1,3,0,1,4,1,9,95.4545454545455,80.3030303030303,98.4848484848485,0.813953488372093,0.344186046511628,1.43255813953488,0.213953488372093,0.0558139534883721,2
12075,1,3,0,1,4,1,2,83.3333333333333,50,83.3333333333333,0.701492537313433,0.402985074626866,1.47761194029851,0.194029850746269,0.0597014925373134,2
12076,1,3,0,1,4,1,0,83.3333333333333,66.6666666666667,83.3333333333333,1.10344827586207,0.310344827586207,1.62068965517241,0.275862068965517,0.103448275862069,2
12077,1,2,0,1,4,1,2,100,100,100,1.09375,0.484375,2.234375,0.171875,0.0625,2
12078,1,3,0,1,4,1,3,85.4545454545455,76.3636363636364,96.3636363636364,0.377358490566038,0.141509433962264,1.76415094339623,0.226415094339623,0.0377358490566038,2
12079,1,3,2,3,4,1,1,50,50,50,0.2,0,0.395121951219512,0.11219512195122,0.0731707317073171,3
12080,1,0,2,3,4,1,1,100,100,100,0.0277777777777778,0,0.0277777777777778,0,0.0277777777777778,3
12081,1,0,2,3,4,1,1,66.6666666666667,66.6666666666667,66.6666666666667,0.0793650793650794,0,0.0158730158730159,0,0.0476190476190476,3
12085,1,0,2,3,4,1,1,60,60,100,0.427083333333333,0,0.0104166666666667,0,0.03125,3
12097,0,1,2,3,4,1,3,77.7777777777778,77.7777777777778,100,0.566929133858268,0,0.511811023622047,0.062992125984252,0.062992125984252,3
12098,0,3,2,3,4,1,1,57.1428571428571,71.4285714285714,85.7142857142857,0.394957983193277,0,0.151260504201681,0,0.0840336134453782,3
12099,0,1,2,3,4,1,2,66.6666666666667,100,66.6666666666667,0.611764705882353,0,0.0117647058823529,0,0.0588235294117647,3
12109,1,3,2,3,4,1,3,93.75,87.5,81.25,0.443181818181818,0,0.170454545454545,0.221590909090909,0.153409090909091,3
12110,0,1,2,3,4,1,6,80,100,100,0.0939597315436242,0,0.61744966442953,0.0335570469798658,0.0604026845637584,3
12120,0,1,2,3,4,1,4,91.6666666666667,83.3333333333333,100,0.272357723577236,0,0.451219512195122,0.0813008130081301,0.0772357723577236,3
12122,0,3,0,3,4,1,2,87.5,87.5,100,0.607843137254902,0,1.01960784313725,0.372549019607843,0.0784313725490196,1
12123,0,2,0,3,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.604651162790698,0,1.09302325581395,0.186046511627907,0.0697674418604651,1
12124,0,0,2,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.166666666666667,0,1.41666666666667,0.166666666666667,0.166666666666667,3
12125,0,0,2,2,4,1,2,100,100,100,0.507246376811594,0,0.840579710144927,0,0.0289855072463768,3
12126,0,1,2,3,4,1,3,100,100,100,0.223255813953488,0,0.0186046511627907,0,0.0697674418604651,3
12127,0,1,2,1,4,1,0,100,100,100,0.5,0,0.0277777777777778,0,0.0833333333333333,3
12128,0,1,0,1,4,1,2,100,100,50,0.382113821138211,0,0,0,0.0487804878048781,1
12129,0,0,2,1,4,0,1,100,100,100,0.142857142857143,0,0.0075187969924812,0,0.0300751879699248,3
12131,1,1,2,3,4,1,2,87.5,50,100,0.481081081081081,0,0.264864864864865,0.0540540540540541,0.0432432432432432,3
12132,1,1,2,3,4,1,5,100,50,100,0.0641711229946524,0,0.679144385026738,0.155080213903743,0.0320855614973262,3
12133,1,1,2,3,4,1,0,100,100,100,2.55384615384615,0,0.938461538461538,0.2,0.0153846153846154,3
12134,1,1,0,2,4,1,1,100,66.6666666666667,100,0.697368421052632,0,1.22368421052632,0.210526315789474,0.0394736842105263,2
12135,1,3,0,3,4,1,1,77.7777777777778,66.6666666666667,100,0.0294117647058824,0,1.14705882352941,0.25,0.0588235294117647,2
12136,1,3,0,3,4,1,5,86.9565217391304,78.2608695652174,100,0.495867768595041,0,0.727272727272727,0.198347107438017,0.0661157024793388,2
12137,0,3,0,3,2,1,0,88.2352941176471,76.4705882352941,100,0.888888888888889,0,1.55555555555556,0.444444444444444,0.12962962962963,1
12138,0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,1,0,2.04255319148936,0.25531914893617,0.106382978723404,1
12139,0,0,0,2,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.491803278688525,0,0.836065573770492,0.147540983606557,0.0327868852459016,1
12140,0,2,2,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.0444444444444444,0,1.33333333333333,0.2,0.0666666666666667,3
12141,1,1,2,1,4,1,2,100,100,83.3333333333333,0.146067415730337,0,0.0112359550561798,0,0.0561797752808989,3
12143,0,1,2,3,4,1,1,100,50,100,0.032258064516129,0,0.473118279569892,0,0.0860215053763441,3
12144,0,0,2,3,4,1,3,100,100,100,0.166666666666667,0,1.21666666666667,0.0833333333333333,0.05,3
12145,1,0,2,3,4,1,1,100,100,100,0.181818181818182,0,1.68181818181818,0.454545454545455,0.0909090909090909,3
12146,1,1,2,3,4,1,2,100,100,100,0.0555555555555556,0,0.925925925925926,0.222222222222222,0.037037037037037,3
12147,1,1,0,2,4,1,0,100,100,100,0.0588235294117647,0,1.47058823529412,0.352941176470588,0,2
12149,1,3,0,3,4,1,1,80,60,100,1.18181818181818,0,1.38181818181818,0.218181818181818,0.0363636363636364,2
12153,1,0,2,3,4,1,1,66.6666666666667,66.6666666666667,100,1.85294117647059,0,1.76470588235294,0.235294117647059,0.0882352941176471,3
12154,0,0,2,3,4,1,1,100,100,100,0.725,0,1.575,0.15,0.075,3
12155,1,0,2,3,4,1,1,100,66.6666666666667,100,0.924528301886792,0,1.77358490566038,0.169811320754717,0.0566037735849057,3
12156,1,0,2,3,4,1,1,100,66.6666666666667,100,0.780821917808219,0,1.19178082191781,0.136986301369863,0.0273972602739726,3
12157,1,3,2,3,4,1,3,80,80,100,1.25842696629213,0.0224719101123595,0.651685393258427,0.134831460674157,0.0449438202247191,3
12158,1,1,2,3,4,1,1,75,100,100,0.108695652173913,0,1.3695652173913,0.282608695652174,0.0434782608695652,3
12159,1,1,0,3,4,1,1,100,50,100,0.0357142857142857,0,1.32142857142857,0.214285714285714,0.0357142857142857,2
12160,1,3,2,3,4,1,3,80,60,100,0.0793650793650794,0,1.46031746031746,0.222222222222222,0.0476190476190476,3
12161,0,1,2,3,4,1,3,85.7142857142857,100,100,1.18604651162791,0,0,0.162790697674419,0.0465116279069767,3
12162,1,1,2,1,4,1,3,100,100,100,0.274611398963731,0,0,0.0414507772020725,0.0414507772020725,3
12163,0,3,2,3,4,1,8,100,100,100,0.551807228915663,0,0.0072289156626506,0.125301204819277,0.0530120481927711,3
12165,0,1,2,3,4,1,4,87.5,100,100,1.3134328358209,0,0,0.164179104477612,0.0746268656716418,3
12166,0,1,0,3,4,1,2,80,100,100,0.473684210526316,0,0,0.184210526315789,0.0789473684210526,1
12167,1,3,2,3,4,1,4,81.25,87.5,93.75,0.697167755991285,0,0.281045751633987,0.172113289760349,0.0457516339869281,3
12168,0,0,2,3,4,1,1,66.6666666666667,100,100,0.526881720430108,0,0,0.139784946236559,0.0752688172043011,3
12169,1,1,2,3,4,1,2,83.3333333333333,100,100,0.804347826086957,0,0.108695652173913,0.152173913043478,0.119565217391304,3
12173,0,3,2,3,4,1,0,100,100,100,0.166666666666667,0,0.0384615384615385,0.0897435897435897,0.0769230769230769,3
12174,0,3,0,3,3,1,2,100,100,100,0.0294117647058824,0,0,0.132352941176471,0.0294117647058824,1
12175,1,3,0,3,4,1,5,91.6666666666667,91.6666666666667,100,0.377483443708609,0,0.443708609271523,0.132450331125828,0.0596026490066225,2
12176,0,2,2,2,4,1,0,100,100,100,2.17543859649123,0,1,0.228070175438596,0.0526315789473684,3
12177,0,0,2,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.111111111111111,0,2.22222222222222,0.611111111111111,0.166666666666667,3
12178,0,0,2,2,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,2.78947368421053,0,1.05263157894737,0.210526315789474,0.0526315789473684,3
12179,1,2,2,3,4,1,4,100,50,100,0.479166666666667,0,0.708333333333333,0.183333333333333,0.0333333333333333,3
12184,0,3,2,3,4,1,0,80,80,90,1.15686274509804,0,0.549019607843137,0.235294117647059,0.156862745098039,3
12185,1,3,0,3,4,1,1,83.3333333333333,83.3333333333333,100,0.62,0,0.73,0.12,0.04,2
12186,1,2,0,2,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.75,0,0.833333333333333,0.194444444444444,0.0555555555555556,2
12187,1,2,2,3,4,1,1,85.7142857142857,71.4285714285714,85.7142857142857,0.790697674418605,0,0.758139534883721,0.195348837209302,0.0372093023255814,3
12188,1,2,2,3,4,1,2,77.7777777777778,88.8888888888889,88.8888888888889,0.260869565217391,0,0.463768115942029,0.289855072463768,0.101449275362319,3
12191,1,3,0,3,4,1,4,90.625,75,96.875,0.60377358490566,0.0566037735849057,0.636792452830189,0.221698113207547,0.0754716981132075,2
12192,1,2,2,3,4,1,3,66.6666666666667,100,100,0.752293577981651,0,0.0458715596330275,0.155963302752294,0.0458715596330275,3
12193,1,2,2,3,4,1,5,70,90,90,0.324503311258278,0,0.112582781456954,0.185430463576159,0.0596026490066225,3
12194,1,2,0,3,4,1,3,88.2352941176471,88.2352941176471,88.2352941176471,0.116279069767442,0,0.798449612403101,0.193798449612403,0.0852713178294574,2
12195,1,2,0,1,4,1,2,100,100,100,0.0882352941176471,0,1.91176470588235,0.382352941176471,0.205882352941176,2
12196,1,2,0,3,4,1,1,92.8571428571429,92.8571428571429,92.8571428571429,0.782608695652174,0,0.826086956521739,0.282608695652174,0.130434782608696,2
12197,1,2,0,3,4,1,2,87.5,87.5,87.5,2.53333333333333,0,0.533333333333333,0.333333333333333,0.0666666666666667,2
12215,1,3,2,3,4,1,4,88.8888888888889,88.8888888888889,100,0.497512437810945,0,0.0696517412935323,0,0.0497512437810945,3
12217,1,3,0,3,4,1,0,75,100,100,0.0384615384615385,0,0.115384615384615,0,0.0961538461538462,2
12219,1,3,2,3,4,1,3,100,80,100,0.244897959183673,0,0,0,0.0408163265306122,3
12224,1,3,2,3,4,1,2,84.1269841269841,84.1269841269841,93.6507936507936,0.905511811023622,0.21259842519685,0.535433070866142,0.637795275590551,0.0708661417322835,3
12225,0,0,2,0,4,1,0,100,100,100,0.823529411764706,0,0.823529411764706,0.647058823529412,0.0588235294117647,3
12226,1,2,2,3,4,1,1,100,100,100,0.301369863013699,0,0.397260273972603,0.301369863013699,0.0547945205479452,3
12227,0,0,2,1,4,1,0,100,100,100,0.636363636363636,0,0.636363636363636,1.09090909090909,0.363636363636364,3
12228,0,0,2,0,4,1,1,100,100,100,0.0280373831775701,0,0.317757009345794,0,0.00934579439252336,3
12230,0,0,2,0,4,1,1,100,100,100,1,0,0,0.75,0,3
12231,0,0,2,0,4,1,0,100,100,50,0.3125,0,0.0625,0,0.1875,3
12232,0,0,2,0,4,1,2,100,100,50,0.222222222222222,0,0.037037037037037,0.148148148148148,0.0740740740740741,3
12233,1,3,2,3,4,1,3,92.8571428571429,92.8571428571429,85.7142857142857,0.345323741007194,0,0.158273381294964,0.0863309352517986,0.0431654676258993,3
12234,1,3,0,3,4,1,1,100,87.5,100,1.6,0,0.1,0,0.1,2
12235,1,1,2,3,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,21.3333333333333,0,0.333333333333333,0,1.33333333333333,3
12237,0,0,2,0,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.25,0,0,0,0.0833333333333333,3
12242,0,0,2,0,2,1,0,100,100,100,0.342857142857143,0,0.0285714285714286,0,0.114285714285714,3
12243,0,0,2,0,2,1,0,100,100,100,0.411764705882353,0,0.323529411764706,0,0.0294117647058824,3
12244,0,1,2,3,4,1,0,50,100,50,1.58974358974359,0,1.53846153846154,0.179487179487179,0.153846153846154,3
12246,0,1,2,3,4,1,0,100,100,100,0.461538461538462,0,0,0.538461538461538,0.153846153846154,3
12248,0,1,2,3,4,1,0,66.6666666666667,100,66.6666666666667,0.274809160305344,0,0.00763358778625954,0.0229007633587786,0.0305343511450382,3
12250,0,3,2,3,4,1,5,66.6666666666667,100,66.6666666666667,0.556701030927835,0,0.00515463917525773,0.0463917525773196,0.0463917525773196,3
12252,0,0,0,3,4,1,1,80,40,80,0.860759493670886,0,0,0.177215189873418,0.0506329113924051,1
12253,0,0,0,3,4,1,0,100,100,100,1,0,0,0.7,0.3,1
12254,0,3,2,3,4,1,1,70,60,80,0.687022900763359,0,0.00763358778625954,0.16030534351145,0.0610687022900763,3
12255,1,2,2,3,4,1,5,80,66.6666666666667,86.6666666666667,0.52760736196319,0,0.0306748466257669,0.202453987730061,0.049079754601227,3
12256,0,0,2,2,4,1,0,100,100,100,0.815789473684211,0,0,0.157894736842105,0.0526315789473684,3
12257,0,0,2,3,4,1,0,100,100,100,1.27777777777778,0,0,0.0555555555555556,0.0740740740740741,3
12258,0,0,2,2,4,1,3,66.6666666666667,83.3333333333333,66.6666666666667,0.242990654205607,0,0.0186915887850467,0.0186915887850467,0.130841121495327,3
12260,0,0,2,2,4,1,3,77.7777777777778,77.7777777777778,77.7777777777778,1.13740458015267,0,0.0152671755725191,0.0687022900763359,0.0763358778625954,3
12261,0,0,2,2,4,1,0,100,75,100,0.25,0,0,0.35,0.1,3
12262,1,0,2,3,4,1,0,83.3333333333333,83.3333333333333,83.3333333333333,1.04123711340206,0,0.0103092783505155,0.154639175257732,0.0412371134020619,3
12265,0,0,2,1,4,0,0,100,100,100,0.75,0,0.25,0,0.5,3
12270,0,0,2,0,4,1,4,82.2686487719647,84.743934697425,87.8672228878967,1.03636363636364,0,0.0121212121212121,0,0.0484848484848485,3
12271,0,0,2,0,4,1,3,82.2686487719647,84.743934697425,87.8672228878967,0.814814814814815,0,0.00740740740740741,0,0.037037037037037,3
12272,0,0,2,1,4,0,0,82.2686487719647,84.743934697425,87.8672228878967,0.15625,0,0,0,0.0625,3
12273,0,1,2,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.95454545454545,0,0,0.0454545454545455,0.0909090909090909,3
12276,0,1,2,3,4,1,2,61.5384615384615,76.9230769230769,76.9230769230769,0.277777777777778,0,0.037037037037037,0.351851851851852,0.185185185185185,3
