"ID_MGN","inundaciones","Telecomunicaciones_4Ginteriores","Telecomunicaciones_4Gexteriores","Telecomunicaciones_4Gvehiculos","Movilidad_congestionamiento","Residuos_noValorizables","cantidad_empresas","Movilidad_accidentes_Calle_buen_estado","Movilidad_accidentes_buenTiempo","Movilidad_accidentes_pavimento","Agua_conexiones_edific","Saneamiento_conexiones_edific","Electricidad_medidoresint_edific","Electricidad_postes_edific","Electricidad_transformadores_edific","cluster"
12624,0,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,1.75,0,0.5,1.5,0.25,1
12625,0,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,2,0,0.285714285714286,0.857142857142857,0,1
12626,1,3,0,1,4,1,7,97.1428571428571,74.2857142857143,97.1428571428571,0.53757225433526,0,0.289017341040462,0.300578034682081,0.092485549132948,2
12628,1,2,0,3,4,1,0,100,100,100,0.732142857142857,0,0.375,0.125,0.0178571428571429,2
12629,1,2,0,1,4,1,2,100,85.7142857142857,71.4285714285714,0.713114754098361,0,0.0245901639344262,0.135245901639344,0.0286885245901639,2
12630,1,3,0,1,4,1,10,97.4358974358974,82.051282051282,97.4358974358974,0.657754010695187,0,0.128342245989305,0.176470588235294,0.122994652406417,2
12631,1,3,0,1,4,1,4,92.3076923076923,69.2307692307692,84.6153846153846,0.74,0,0.12,0.24,0.18,2
12632,1,2,0,3,4,1,1,100,100,100,0.663157894736842,0,1.21052631578947,0.263157894736842,0.0736842105263158,2
12633,0,3,0,1,4,1,5,96.969696969697,81.8181818181818,96.969696969697,0.777777777777778,0,0.0427350427350427,0.273504273504274,0.0427350427350427,1
12634,1,3,0,1,4,1,6,95.4545454545455,81.8181818181818,86.3636363636364,0.0377358490566038,0,0.132075471698113,0.264150943396226,0.132075471698113,2
12635,1,3,0,3,4,1,4,33.3333333333333,66.6666666666667,83.3333333333333,0.259067357512953,0,0.0621761658031088,0.145077720207254,0.0466321243523316,2
12636,0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.25,0,0.875,0.152777777777778,0.0416666666666667,1
12637,0,3,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.765432098765432,0,0.790123456790123,0.135802469135802,0.037037037037037,1
12638,0,3,0,3,4,1,4,100,100,100,0.588571428571429,0,0.537142857142857,0.12,0.0285714285714286,1
12639,1,2,0,3,4,1,0,100,100,100,0.03125,0,0.84375,0.125,0.0625,2
12640,1,2,0,3,4,1,1,100,50,50,0.133333333333333,0,0.04,0.12,0.0266666666666667,2
12641,1,2,0,3,4,1,3,94.7368421052632,89.4736842105263,94.7368421052632,1.11224489795918,0,0.0306122448979592,0.204081632653061,0.0714285714285714,2
12642,1,3,0,3,4,1,2,75,100,100,0.699421965317919,0,0.410404624277457,0.179190751445087,0.0404624277456647,2
12643,1,1,0,3,4,1,1,50,100,100,1.07692307692308,0,0.0769230769230769,0.538461538461538,0.0769230769230769,2
12644,1,1,0,2,4,1,0,100,100,100,0.513513513513513,0,0.027027027027027,0.162162162162162,0,2
12645,0,2,0,3,4,1,0,100,100,100,0.8125,0,1.625,0.5625,0.125,1
12646,0,2,0,3,4,1,1,50,100,50,0.939393939393939,0,2,0.545454545454545,0.0606060606060606,1
12647,0,3,0,3,4,1,0,100,71.4285714285714,100,0.787878787878788,0,0.565656565656566,0.111111111111111,0.0202020202020202,1
12648,0,3,0,1,4,1,3,100,100,100,0.864864864864865,0,0.986486486486487,0.121621621621622,0.0405405405405405,1
12649,0,3,0,3,4,1,2,100,100,100,0.622222222222222,0,1.16666666666667,0.144444444444444,0.0333333333333333,1
12650,0,3,0,3,4,1,4,100,100,100,1.28682170542636,0,0.89922480620155,0.116279069767442,0.0387596899224806,1
12651,1,2,0,3,4,1,1,100,66.6666666666667,66.6666666666667,0.209302325581395,0,0.930232558139535,0.13953488372093,0.0465116279069767,2
12652,0,3,0,1,4,1,3,100,100,80,1.18095238095238,0,0.0380952380952381,0.123809523809524,0.0476190476190476,1
12653,1,1,0,3,4,1,0,75,100,100,0.689655172413793,0,0.0344827586206897,0.275862068965517,0.0344827586206897,2
12654,0,1,0,3,4,1,1,66.6666666666667,100,100,0.46875,0,0,0.125,0.03125,1
12655,0,1,0,3,4,1,0,66.6666666666667,66.6666666666667,66.6666666666667,0.975,0,0,0.275,0.075,1
12656,0,1,0,3,4,1,0,50,50,50,10,0,0,2,0,1
12657,1,3,0,3,4,1,0,60,80,100,0.253521126760563,0,0.873239436619718,0.211267605633803,0.0845070422535211,2
12658,1,3,0,3,4,0,1,50,100,100,1.20408163265306,0,0.897959183673469,0,0.0612244897959184,2
12659,1,1,0,3,4,0,0,50,100,100,0.41025641025641,0,0.555555555555556,0,0.0427350427350427,2
12660,1,3,0,3,4,1,1,100,100,100,0.0172413793103448,0,1.01724137931034,0.120689655172414,0.0517241379310345,2
12661,1,3,0,3,4,1,3,98.5294117647059,80.8823529411765,98.5294117647059,0.258064516129032,0,0.651612903225806,0.283870967741935,0.109677419354839,2
12662,1,2,0,3,4,1,3,95.6521739130435,86.9565217391304,100,0.477941176470588,0,0.426470588235294,0.176470588235294,0.0367647058823529,2
12663,1,3,0,3,4,1,1,66.6666666666667,100,100,0.162790697674419,0,0.86046511627907,0.232558139534884,0.0465116279069767,2
12664,1,0,0,2,4,0,0,100,100,100,0.025,0,0.55,0,0,2
12665,1,3,0,3,4,0,0,100,100,100,1.37931034482759,0,0.517241379310345,0,0.0574712643678161,2
12666,1,3,0,3,4,1,0,100,100,100,0.0120481927710843,0,0.650602409638554,0.108433734939759,0.036144578313253,2
12667,1,2,0,3,4,1,10,93.3333333333333,90,100,0.403162055335968,0,0.126482213438735,0.1699604743083,0.0355731225296443,2
12668,1,2,0,3,4,1,4,88.8888888888889,85.1851851851852,92.5925925925926,0.412280701754386,0,0.157894736842105,0.368421052631579,0.087719298245614,2
12669,0,3,0,3,4,1,3,60,80,100,0.64375,0,0.33125,0.1375,0.04375,1
12670,1,3,0,3,4,1,3,60,80,100,0.0404040404040404,0,0.575757575757576,0.0606060606060606,0.0606060606060606,2
12671,1,3,0,3,3,0,1,80,60,100,0.0327868852459016,0,0.163934426229508,0,0.0491803278688525,2
12673,0,3,0,0,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.666666666666667,0,2.26666666666667,0.466666666666667,0.0666666666666667,1
12674,1,3,0,1,4,1,3,100,100,100,0.581632653061224,0,0.938775510204082,0.204081632653061,0.0714285714285714,2
12675,1,3,0,3,4,1,3,100,80.4347826086957,97.8260869565217,0.7,0,0.075,0.3375,0.225,2
12676,0,3,0,3,4,1,1,80,80,100,0.594202898550725,0,0.855072463768116,0.318840579710145,0.072463768115942,1
12677,0,3,0,2,4,1,3,50,75,100,0.506493506493506,0,1.1038961038961,0.233766233766234,0.0779220779220779,1
12678,0,3,0,1,4,1,1,92.8571428571429,85.7142857142857,92.8571428571429,0.5,0,0.0535714285714286,0.446428571428571,0.0714285714285714,1
12679,0,3,0,1,4,1,3,50,100,50,0.724137931034483,0,1.25862068965517,0.241379310344828,0.0344827586206897,1
12680,1,3,0,1,4,1,2,100,100,100,0.0606060606060606,0,0.863636363636364,0.227272727272727,0.0606060606060606,2
12681,1,3,0,3,4,1,5,95.4545454545455,81.8181818181818,95.4545454545455,0.0346820809248555,0,0.682080924855491,0.196531791907514,0.046242774566474,2
12682,1,3,0,1,4,1,3,75,75,100,0.110236220472441,0,0.653543307086614,0.220472440944882,0.0393700787401575,2
12683,0,3,0,1,4,1,1,88.8888888888889,88.8888888888889,100,2.93421052631579,0.118421052631579,0.618421052631579,0.25,0.0526315789473684,1
12685,1,3,0,1,4,1,1,80,80,80,0.727272727272727,0,1.13636363636364,0.272727272727273,0.0909090909090909,2
12686,0,3,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.714285714285714,0,0.0476190476190476,0.238095238095238,0.0634920634920635,1
12687,0,3,0,3,4,1,1,100,100,100,1.29411764705882,0,0.0588235294117647,0.705882352941177,0.0588235294117647,1
12688,1,3,0,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.25,0,0.125,0.6875,0.25,2
12689,0,3,2,3,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.470149253731343,0,0.0447761194029851,0.223880597014925,0.0447761194029851,3
12690,0,3,0,3,4,1,0,50,100,100,0.6,0,0.1,2.7,0.3,1
12691,0,3,0,3,4,1,11,91.4285714285714,71.4285714285714,88.5714285714286,0.252788104089219,0,0.0483271375464684,0.163568773234201,0.0706319702602231,1
12692,1,3,0,3,4,1,0,40,100,60,0.573033707865168,0,0.0337078651685393,0.146067415730337,0.0337078651685393,2
12693,1,2,2,3,4,1,1,66.6666666666667,83.3333333333333,66.6666666666667,0.388489208633094,0,0.0431654676258993,0.143884892086331,0.0431654676258993,3
12694,0,0,2,3,4,1,0,100,100,100,0.71875,0,0.0625,0.34375,0.03125,3
12695,0,1,2,3,4,1,3,100,100,50,1.53781512605042,0,0.0756302521008403,0.369747899159664,0.0840336134453782,3
12696,0,3,0,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.4,0,0.1,1.2,0.3,1
12697,0,3,0,1,4,1,9,100,100,100,0.541935483870968,0,0.0516129032258065,0.135483870967742,0.0645161290322581,1
12698,0,3,0,3,4,1,0,100,100,100,0.232954545454545,0,0.0227272727272727,0.0568181818181818,0.0625,1
12699,0,3,0,1,4,1,5,92.3076923076923,84.6153846153846,96.1538461538462,1.31468531468531,0,0.041958041958042,0.230769230769231,0.0699300699300699,1
12700,0,0,2,3,4,1,4,100,66.6666666666667,66.6666666666667,0.563380281690141,0,0.0563380281690141,0.211267605633803,0.0422535211267606,3
12701,0,0,2,2,4,1,0,100,100,100,0.794117647058823,0,0.0588235294117647,0.323529411764706,0.0294117647058824,3
12702,0,2,0,1,4,1,0,100,93.3333333333333,100,1.76190476190476,0,0.0952380952380952,0.761904761904762,0.142857142857143,1
12703,1,0,2,0,4,1,0,100,100,100,0.404761904761905,0,0,0.142857142857143,0.0714285714285714,3
12704,0,0,2,3,4,1,6,100,100,100,0.3725,0,0.02,0.09,0.0275,3
12705,0,3,0,3,4,1,1,50,100,50,0.34375,0,0.09375,0.25,0.0625,1
12706,0,2,0,1,4,1,4,95.8333333333333,91.6666666666667,100,0.4625,0,0.075,0.3875,0.175,1
12707,0,1,0,3,3,1,0,50,75,25,2.16666666666667,0,0,0.261904761904762,0.0476190476190476,1
12708,0,1,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0.575342465753425,0,0.0273972602739726,0.191780821917808,0.0410958904109589,1
12709,1,3,0,3,4,1,0,50,75,75,0.483516483516484,0,0.021978021978022,0.186813186813187,0.043956043956044,2
12710,1,3,0,1,4,1,1,100,66.6666666666667,100,0.270833333333333,0,0.0833333333333333,0.166666666666667,0.0416666666666667,2
12711,0,3,0,1,4,1,5,94.1176470588235,82.3529411764706,100,1.08860759493671,0,0.139240506329114,0.316455696202532,0.126582278481013,1
12712,0,1,0,3,4,1,1,50,50,50,0.571428571428571,0,0,0.257142857142857,0.0571428571428571,1
12713,1,1,0,3,4,1,1,75,100,100,0.492537313432836,0,0,0.208955223880597,0.0447761194029851,2
12714,0,3,0,3,4,0,0,82.2686487719647,84.743934697425,87.8672228878967,0.0789473684210526,0,0.342105263157895,0.157894736842105,0.0263157894736842,1
12715,0,3,0,3,4,1,0,100,100,100,24,0,0,2.5,0,1
12717,1,3,0,1,4,1,1,100,100,100,0.536585365853659,0,0.219512195121951,0.195121951219512,0.024390243902439,2
12718,1,3,0,1,4,1,1,100,100,100,1,0,0.222222222222222,0.166666666666667,0.0555555555555556,2
12719,0,3,0,1,4,1,1,100,100,100,1.4,0,0.133333333333333,0.233333333333333,0.0666666666666667,1
12720,0,3,0,1,4,1,1,100,100,100,0.730769230769231,0,0.0384615384615385,0.307692307692308,0.0769230769230769,1
12721,1,3,0,3,4,1,3,100,100,100,0.941176470588235,0,0.235294117647059,0.205882352941176,0.0294117647058824,2
12723,1,3,0,1,4,1,1,100,100,100,5.27272727272727,0,2.18181818181818,0.0909090909090909,0.0909090909090909,2
12724,1,3,0,1,4,1,0,100,100,100,0.4,0,0.533333333333333,0.266666666666667,0.0666666666666667,2
12725,0,3,0,1,4,1,0,85.7142857142857,100,100,3,0,1.5,4,0.5,1
12726,0,3,0,1,4,1,2,60,100,100,0.212765957446809,0,0,0.170212765957447,0.0212765957446809,1
12727,1,3,0,1,4,1,2,75,100,100,0.0196078431372549,0,0,0.176470588235294,0.0392156862745098,2
12728,1,3,0,1,4,1,3,100,100,100,0.896551724137931,0,0.724137931034483,0.206896551724138,0.0344827586206897,2
12729,0,3,0,1,4,1,0,75,100,100,2.6,0,0.4,2,0.2,1
12730,0,3,0,1,4,1,0,50,100,100,1.72972972972973,0,0.0810810810810811,0.216216216216216,0.0540540540540541,1
12731,0,3,0,1,4,1,2,88.8888888888889,70.3703703703704,92.5925925925926,1.53488372093023,0,0.162790697674419,0.418604651162791,0.0697674418604651,1
12732,0,3,0,1,4,1,5,92.5925925925926,77.7777777777778,96.2962962962963,0.752293577981651,0,0.155963302752294,0.165137614678899,0.036697247706422,1
12733,0,3,0,1,4,1,3,94.7368421052632,84.2105263157895,100,0.338983050847458,0,0.0847457627118644,0.372881355932203,0.152542372881356,1
12735,0,3,0,1,4,1,0,100,100,100,0.888888888888889,0,1.11111111111111,0.444444444444444,0.111111111111111,1
12736,0,2,0,3,4,1,4,66.6666666666667,100,100,0.537414965986395,0,0.551020408163265,0.217687074829932,0.0612244897959184,1
12737,0,3,0,1,4,1,2,50,100,100,1.08139534883721,0,0.267441860465116,0.232558139534884,0.0697674418604651,1
12738,0,3,0,1,4,1,4,88.2352941176471,82.3529411764706,94.1176470588235,0.107692307692308,0,0.169230769230769,0.2,0.0307692307692308,1
12739,0,2,0,1,4,1,3,93.3333333333333,86.6666666666667,100,0.432432432432432,0,0.135135135135135,0.351351351351351,0.108108108108108,1
12740,0,2,0,1,3,1,1,90,80,100,0.02,0,0.04,0.18,0.02,1
12741,1,2,0,3,4,1,3,100,100,100,0.73125,0,0.36875,0.2125,0.04375,2
12742,1,2,0,3,4,1,0,100,100,100,0.161290322580645,0,2.16129032258065,0.387096774193548,0.129032258064516,2
12743,1,2,0,3,4,0,0,82.2686487719647,84.743934697425,87.8672228878967,0.129032258064516,0,0.032258064516129,0,0.0645161290322581,2
12744,1,2,0,3,4,1,4,100,100,100,0.159420289855072,0,1.05797101449275,0.0579710144927536,0.101449275362319,2
12745,0,3,0,1,4,1,4,90.3225806451613,90.3225806451613,100,0.0294117647058824,0,0.284313725490196,0.294117647058824,0.0392156862745098,1
12746,0,2,0,1,3,1,3,100,84.6153846153846,100,0.0357142857142857,0,0.0178571428571429,0.267857142857143,0.0357142857142857,1
12748,0,3,0,3,4,1,7,85.7142857142857,85.7142857142857,100,0.79047619047619,0,0.685714285714286,0.0285714285714286,0.0380952380952381,1
12749,0,3,0,1,4,1,5,97.5609756097561,82.9268292682927,92.6829268292683,0.567164179104478,0,0.0895522388059701,0.358208955223881,0.0895522388059701,1
12750,0,3,0,3,4,1,1,75,75,75,1.33333333333333,0,0.566666666666667,0.533333333333333,0.133333333333333,1
12751,1,3,0,3,4,1,0,75,75,75,0.0851063829787234,0,0.702127659574468,0.361702127659574,0.0851063829787234,2
12753,1,2,2,2,4,1,0,100,100,100,0.655172413793103,0,0,0,0.0689655172413793,3
12755,1,0,2,3,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.166666666666667,0,0,0,0.0476190476190476,3
12756,1,2,2,2,4,1,0,33.3333333333333,33.3333333333333,33.3333333333333,0.494117647058824,0,0,0,0.0705882352941176,1
12757,0,2,2,2,4,1,2,33.3333333333333,33.3333333333333,33.3333333333333,0.674242424242424,0,0.0303030303030303,0.0606060606060606,0.0833333333333333,1
12758,1,2,2,2,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857,3
12759,1,0,2,3,4,1,1,100,100,100,0.4,0,0,0,0.0615384615384615,3
12760,1,2,2,3,4,1,1,50,100,75,0.305882352941176,0,0.0352941176470588,0.329411764705882,0.0705882352941176,3
12761,1,0,2,3,3,1,0,100,100,75,0.103448275862069,0,0.103448275862069,0.241379310344828,0.0689655172413793,3
12762,0,1,2,3,4,1,0,93.3333333333333,86.6666666666667,86.6666666666667,4.25,0,0,0,0.0833333333333333,3
12764,1,1,0,3,4,1,1,92.8571428571429,85.7142857142857,92.8571428571429,0.0416666666666667,0,0.0416666666666667,0,0.291666666666667,2
12765,1,1,2,3,4,1,4,100,88.2352941176471,94.1176470588235,0.1,0,0.04,0,0.14,3
12766,1,1,2,3,4,1,2,100,92.3076923076923,100,0.14,0,0.08,0,0.1,3
12767,1,3,2,3,4,1,0,66.6666666666667,66.6666666666667,50,1.03030303030303,0,0,0,0.0404040404040404,3
12769,1,2,0,1,4,1,0,50,100,100,0.13265306122449,0,0.0102040816326531,0,0.0408163265306122,2
12770,1,2,0,1,4,1,0,50,100,100,0.75,0,0.1,0,0.2,2
12771,1,2,0,3,4,1,0,50,100,75,0.771428571428571,0,0.0857142857142857,0.171428571428571,0.142857142857143,2
12772,1,0,2,3,0,0,0,100,100,100,0.0227272727272727,0,0,0,0.0454545454545455,2
12773,1,2,0,3,3,1,3,100,85.7142857142857,100,0.113636363636364,0,0.0454545454545455,0.613636363636364,0.113636363636364,2
12777,1,2,2,3,4,1,1,100,50,50,0.228448275862069,0,0.021551724137931,0.0172413793103448,0.0387931034482759,3
12778,1,2,0,3,4,1,0,25,100,50,1.03703703703704,0,0.037037037037037,0.148148148148148,0.037037037037037,2
12779,0,0,2,0,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.1,0,0,0,0.1,3
12780,1,2,0,1,4,1,1,100,100,100,0.36,0,0,0.24,0.08,2
12781,0,3,0,3,4,1,4,90.3225806451613,83.8709677419355,93.5483870967742,0.532467532467532,0,0.025974025974026,0.324675324675325,0.0779220779220779,1
12782,0,0,2,0,4,1,0,100,50,50,0.710526315789474,0,0.131578947368421,0.0526315789473684,0.0263157894736842,3
12783,1,3,2,3,4,1,2,100,100,100,0.309859154929577,0,0.957746478873239,0,0.0845070422535211,3
12784,1,1,2,3,4,1,0,100,100,100,0.169811320754717,0,0.622641509433962,0,0.0377358490566038,3
12785,1,0,2,3,4,1,1,100,100,100,0.26530612244898,0,0.653061224489796,0,0.0612244897959184,3
12786,1,1,2,3,3,1,1,100,100,100,0.321428571428571,0,0.785714285714286,0,0.0714285714285714,3
12787,1,3,2,3,4,1,0,75,100,50,0.568345323741007,0,0.510791366906475,0,0.0431654676258993,3
12788,1,3,2,3,4,1,1,75,100,50,0.45398773006135,0,0.680981595092024,0,0.0398773006134969,3
12789,1,1,0,3,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0.333333333333333,0,1.33333333333333,0,0.0833333333333333,2
12794,1,3,2,3,3,1,0,100,100,100,0.214285714285714,0,0.642857142857143,0,0.107142857142857,3
12795,1,3,0,3,4,1,1,91.6666666666667,91.6666666666667,91.6666666666667,0.348314606741573,0,0.752808988764045,0,0.0449438202247191,2
12796,1,3,2,3,4,1,2,93.75,93.75,87.5,0.12,0,1.07,0,0.05,3
12804,1,1,2,3,4,1,5,96.7741935483871,87.0967741935484,93.5483870967742,0.883333333333333,0,0.2,0,0.183333333333333,3
12805,1,2,2,3,4,1,0,100,100,100,0.0967741935483871,0,0.67741935483871,0,0.032258064516129,3
12806,1,2,0,3,2,0,2,100,100,100,0.0120481927710843,0,0.0120481927710843,0,0,2
12810,1,3,2,3,4,1,6,94.8717948717949,87.1794871794872,97.4358974358974,0.738461538461539,0,0.230769230769231,0.130769230769231,0.115384615384615,3
12811,1,2,2,3,4,1,0,100,100,100,0.0465116279069767,0,0.232558139534884,0,0.0813953488372093,3
12812,1,2,2,3,4,1,3,100,100,100,0.543624161073825,0,0.295302013422819,0,0.0536912751677852,3
12814,1,3,0,3,4,1,1,100,75,100,0.0810810810810811,0,0.864864864864865,0,0.0810810810810811,2
12815,0,2,0,3,4,1,2,100,100,100,0.709090909090909,0,0.781818181818182,0,0.0909090909090909,1
12866,0,3,0,3,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0.786885245901639,0,0.901639344262295,0.327868852459016,0.0655737704918033,1
12867,1,2,2,3,4,1,2,50,100,100,1.12162162162162,0,0.175675675675676,0.027027027027027,0.0810810810810811,3
12873,0,0,0,2,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,2,0,2.5,0.5,0.5,1
12875,0,3,0,3,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,3.2,0,1.6,0.466666666666667,0.133333333333333,1
12876,0,2,0,1,4,1,0,100,100,100,1.52631578947368,0,0.157894736842105,0.684210526315789,0.210526315789474,1
12877,0,2,0,3,3,1,1,100,85.7142857142857,100,0.6,0,0,1.7,0.5,1
12878,0,2,0,1,4,1,2,75,75,100,0.353535353535354,0,0.818181818181818,0.191919191919192,0.0505050505050505,1
12879,0,0,2,2,4,1,1,100,100,100,0.4,0,0.1,0.166666666666667,0.0666666666666667,3
12880,0,0,2,0,4,1,2,100,100,100,0.375,0,0.125,0.375,0.125,3
12353,1,2,2,3,0,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,2
12580,1,3,2,3,4,0,2,100,100,100,0,0,1.26153846153846,0,0.169230769230769,3
12722,1,2,0,3,4,1,0,100,100,100,0,0,0.8,0.2,0,2
12734,1,2,0,3,4,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.222222222222222,0,0.333333333333333,2
12747,1,2,0,3,3,0,3,100,100,100,0,0,0.00970873786407767,0,0.029126213592233,2
12754,1,0,2,2,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.0454545454545455,3
12803,1,3,2,3,4,1,1,100,93.3333333333333,100,0,0,3,0,0,3
12813,1,0,0,3,3,0,0,100,100,100,0,0,0,0,0.0833333333333333,2
11926,1,2,2,3,0,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.636363636363636,0.0909090909090909,0.272727272727273,2
12084,1,2,2,3,3,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.0153846153846154,0,0.0307692307692308,2
12150,1,1,0,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.0526315789473684,2
12152,1,0,0,1,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,3
12170,1,1,2,1,4,1,1,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.0363636363636364,3
12171,1,1,2,1,4,1,2,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.0555555555555556,3
12216,1,2,0,2,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,2
11845,1,2,0,1,4,1,1,100,100,100,0,0,2.76923076923077,0.461538461538462,0.153846153846154,2
12148,1,1,0,2,4,1,1,100,50,100,0,0,1.6,0.3,0,2
12284,1,0,2,3,4,1,0,100,100,100,0,0,0,1,0,3
12285,1,1,2,3,4,1,0,25,75,75,0,0,0,0.3,0.1,3
12494,1,3,0,1,4,1,1,93.75,81.25,100,0,0,0.934426229508197,0.19672131147541,0.0819672131147541,2
12495,1,3,0,1,4,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.973684210526316,0.157894736842105,0.0263157894736842,2
12511,1,2,0,1,4,1,2,88.2352941176471,82.3529411764706,94.1176470588235,0,0,3,0.5,0.125,2
12307,1,2,0,1,0,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,2
11956,0,2,0,3,4,1,1,100,100,100,0,0,0,0,0.105263157894737,1
11957,0,2,0,3,4,1,1,100,100,100,0,0,0,0,0.0447761194029851,1
11958,0,3,0,1,4,1,2,100,100,100,0,0,0,0,0.0975609756097561,1
11959,0,3,0,1,4,1,1,100,100,66.6666666666667,0,0,0,0,0.0588235294117647,1
11960,0,3,0,1,4,1,0,87.5,100,62.5,0,0,0.0114942528735632,0,0.0344827586206897,1
12111,0,3,2,3,3,1,4,100,100,100,0,0,0.00892857142857143,0,0.0446428571428571,3
12112,0,3,2,3,4,1,6,100,75,100,0,0,0.00727272727272727,0,0.0509090909090909,3
12113,0,3,0,3,2,1,0,100,100,100,0,0,0,0,0.176470588235294,1
12121,0,0,2,0,4,1,0,80,60,100,0,0,0.134146341463415,0.0121951219512195,0.0731707317073171,3
12130,0,0,2,2,4,1,1,100,100,100,0,0,0,0,0.0588235294117647,3
12172,0,1,2,1,4,1,1,100,100,100,0,0,0,0,0.0512820512820513,3
12181,0,1,2,1,4,1,3,100,100,100,0,0,0,0,0.045045045045045,3
12474,0,3,0,1,4,1,1,50,100,100,0,0,1.34782608695652,0.304347826086957,0.0434782608695652,1
12559,0,0,2,2,4,1,3,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.395833333333333,0,0.0520833333333333,3
12578,0,2,0,1,3,0,1,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.761904761904762,0,0.0952380952380952,1
12579,0,3,0,1,3,0,2,82.2686487719647,84.743934697425,87.8672228878967,0,0,0.657894736842105,0,0.087719298245614,1
12868,0,3,0,1,4,0,3,100,50,50,0,0,0.571428571428571,0,0.0549450549450549,1
12869,0,3,0,1,4,0,1,100,100,75,0,0,0.306666666666667,0,0.04,1
11955,0,2,0,3,4,1,0,100,100,100,0,0,0.025,0,0,1
11961,0,3,0,1,4,0,0,66.6666666666667,100,66.6666666666667,0,0,0,0,0.0476190476190476,1
12107,0,2,0,1,3,0,0,100,100,33.3333333333333,0,0,0,0,0,1
12142,0,0,2,0,4,0,0,100,100,100,0,0,0,0,0.166666666666667,3
12182,0,0,2,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.5,3
12180,0,0,0,1,3,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0.0465116279069767,3
12236,0,0,2,0,2,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,3
12238,0,0,2,0,0,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,3
12269,0,0,2,0,0,0,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,3
12239,0,0,0,0,0,1,0,82.2686487719647,84.743934697425,87.8672228878967,0,0,0,0,0,3
