"Saneamiento_Sinconexiones","Telecomunicaciones_4Ginteriores","Telecomunicaciones_4Gexteriores","Telecomunicaciones_4Gvehiculos","Movilidad_congestionamiento","cantidad_empresas","Movilidad_accidentes_Calle_buen_estado","Movilidad_accidentes_buenTiempo","Movilidad_accidentes_pavimento","Agua_conexiones_edific","Saneamiento_conexiones_edific","Electricidad_medidoresint_edific","Electricidad_postes_edific","Electricidad_transformadores_edific"
13,3,0,3,5,1,81.9044873063313,91.0130610644602,82.8406469895976,0.662337662337662,0.493506493506494,0.038961038961039,0.363636363636364,0.038961038961039
0,2,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.8,0.8,0.05,0.4,0
0,2,0,2,4,1,81.9044873063313,91.0130610644602,82.8406469895976,1.04761904761905,1.04761904761905,0.0476190476190476,0.380952380952381,0
0,3,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.8,0.8,0.266666666666667,0.333333333333333,0.0333333333333333
0,3,0,2,0,1,100,100,100,0.884615384615385,0.884615384615385,0.269230769230769,0.346153846153846,0.0769230769230769
11,3,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,1.13888888888889,0.833333333333333,0.0277777777777778,0.222222222222222,0.0277777777777778
14,3,1,3,5,4,96.2962962962963,96.2962962962963,96.2962962962963,0.443786982248521,0.36094674556213,0.0118343195266272,0.674556213017751,0.224852071005917
47,1,1,2,0,2,85.7142857142857,85.7142857142857,85.7142857142857,0.685714285714286,0.0142857142857143,0,0.342857142857143,0.0571428571428571
2,2,0,2,0,0,90.9090909090909,90.9090909090909,100,0.285714285714286,0,0,1.14285714285714,0.285714285714286
14,2,0,2,4,3,73.3333333333333,93.3333333333333,93.3333333333333,0.545454545454545,0.333333333333333,0.0151515151515152,0.303030303030303,0.212121212121212
0,3,0,2,4,0,100,100,100,0.947368421052632,0.947368421052632,0,0.473684210526316,0.0526315789473684
0,3,0,0,4,1,100,100,100,0.866666666666667,0.866666666666667,0.0666666666666667,0.533333333333333,0.0666666666666667
1,3,0,0,4,0,100,100,100,0.9,0.8,0.2,0.4,0.1
1,3,0,0,4,1,100,100,100,0.818181818181818,0.727272727272727,0.0909090909090909,0.272727272727273,0.181818181818182
2,3,0,0,4,1,100,100,100,0.642857142857143,0.595238095238095,0.0714285714285714,0.214285714285714,0.0238095238095238
1,3,0,0,0,0,100,100,100,1.07407407407407,1.03703703703704,0.0740740740740741,0.333333333333333,0.037037037037037
1,3,0,2,0,1,100,100,100,0.8,0.766666666666667,0.0666666666666667,0.3,0.0666666666666667
0,3,0,1,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.708333333333333,0.708333333333333,0.125,0.291666666666667,0.0833333333333333
0,3,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.708333333333333,0.708333333333333,0.0416666666666667,0.333333333333333,0
0,3,0,1,4,1,81.9044873063313,91.0130610644602,82.8406469895976,0.588235294117647,0.588235294117647,0.0588235294117647,0.176470588235294,0.0588235294117647
13,2,1,3,5,5,91.4893617021277,93.6170212765958,89.3617021276596,0.316666666666667,0.1,0.0333333333333333,0.566666666666667,0.183333333333333
53,3,1,3,4,6,85.1851851851852,90.7407407407407,94.4444444444444,0.462025316455696,0.126582278481013,0.0126582278481013,0.936708860759494,0.227848101265823
2,3,0,0,4,0,100,100,100,0.789473684210526,0.736842105263158,0.0789473684210526,0.210526315789474,0
2,3,0,0,4,0,100,100,100,0.966666666666667,0.9,0.0333333333333333,0.3,0
0,3,1,3,4,0,96.875,96.875,100,0.027027027027027,0.027027027027027,0,0.675675675675676,0.108108108108108
64,3,2,3,4,3,91.1111111111111,93.3333333333333,91.1111111111111,0.864864864864865,0,0.0405405405405405,0.445945945945946,0.0540540540540541
0,3,0,2,3,1,81.9044873063313,91.0130610644602,82.8406469895976,0.647058823529412,0.647058823529412,1,0.264705882352941,0.0588235294117647
0,3,0,1,3,0,100,100,66.6666666666667,0.119047619047619,0.119047619047619,1.14285714285714,0.19047619047619,0.0476190476190476
0,3,0,1,0,0,100,100,100,0.852941176470588,0.852941176470588,1.61764705882353,0.235294117647059,0.0588235294117647
5,2,0,3,0,1,100,100,100,1.1,0.933333333333333,1.83333333333333,0.266666666666667,0.1
4,2,0,3,0,0,100,100,100,0.864864864864865,0.756756756756757,1.43243243243243,0.189189189189189,0.0540540540540541
0,2,0,3,0,0,81.9044873063313,91.0130610644602,82.8406469895976,1.0625,1.0625,1.25,0.5625,0.125
3,3,0,2,0,0,100,100,100,0.0666666666666667,0,0,0,0
0,3,0,1,3,1,100,100,100,0.909090909090909,0.909090909090909,0.0454545454545455,0.181818181818182,0.0454545454545455
20,3,0,1,0,1,81.9044873063313,91.0130610644602,82.8406469895976,0.645161290322581,0,0,0.290322580645161,0.032258064516129
14,3,0,2,4,0,100,100,100,0.78,0.5,0.54,0.28,0.12
0,3,0,2,4,2,80,100,60,0.671052631578947,0.671052631578947,1.08552631578947,0.355263157894737,0.0460526315789474
26,2,0,2,3,0,100,100,100,0.481481481481481,0,0.0185185185185185,0.166666666666667,0.0185185185185185
57,2,0,3,4,2,100,100,100,0.802816901408451,0,0,0.253521126760563,0
51,2,0,3,3,1,100,100,80,0.520408163265306,0,0.0102040816326531,0.255102040816327,0.0102040816326531
91,2,0,3,4,3,100,100,75,0.684210526315789,0,0.0225563909774436,0.142857142857143,0.0225563909774436
47,2,0,1,3,2,85.7142857142857,85.7142857142857,85.7142857142857,0.5875,0,0.0375,0.175,0.0375
57,2,0,2,4,0,100,100,100,0.721518987341772,0,0.0253164556962025,0.20253164556962,0.0379746835443038
59,3,0,3,4,1,100,100,75,0.686046511627907,0,0,0.162790697674419,0.0116279069767442
38,3,0,2,0,0,75,75,50,0.716981132075472,0,0,0.226415094339623,0.0754716981132075
60,3,0,2,4,1,100,100,100,0.740740740740741,0,0,0.172839506172839,0.0493827160493827
41,3,0,2,4,0,100,100,66.6666666666667,0.602941176470588,0,0.0294117647058824,0.235294117647059,0.0294117647058824
72,3,0,1,4,2,100,100,66.6666666666667,1.89473684210526,0,0.368421052631579,0.184210526315789,0
10,2,0,1,3,0,83.3333333333333,83.3333333333333,83.3333333333333,0.25,0,0,0.2,0.025
30,2,1,1,3,0,75,75,75,0.517241379310345,0,0.0344827586206897,0.172413793103448,0.0344827586206897
68,2,1,2,4,2,100,100,100,0.755555555555556,0,0.0666666666666667,0.177777777777778,0.0333333333333333
39,2,1,1,4,0,100,100,100,0.629032258064516,0,0.032258064516129,0.161290322580645,0.0483870967741935
33,2,1,0,4,0,100,100,80,0.622641509433962,0,0.0188679245283019,0.150943396226415,0.0188679245283019
52,2,1,0,4,0,100,100,80,1.04,0,0,0.2,0.04
20,2,1,0,4,2,100,100,75,0.714285714285714,0,0,0.25,0.0714285714285714
30,2,1,3,0,1,100,100,75,0.5,0,0,0.1,0.0166666666666667
38,2,1,2,4,1,100,100,66.6666666666667,1.58333333333333,0,0.0416666666666667,0.25,0
24,2,1,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.648648648648649,0,0.027027027027027,0.216216216216216,0.027027027027027
60,2,1,3,4,3,100,100,100,0.659340659340659,0,0.021978021978022,0.153846153846154,0.021978021978022
10,2,0,1,4,0,100,100,100,0.32258064516129,0,0,0.225806451612903,0.032258064516129
2,3,0,1,3,0,100,100,100,1,0,0,4.5,0.5
20,3,0,0,4,2,50,50,50,0.555555555555556,0,0,0.25,0.0833333333333333
78,3,0,0,4,1,37.5,75,75,0.509803921568627,0,0.241830065359477,0.117647058823529,0.0196078431372549
21,3,0,0,4,1,50,83.3333333333333,100,0.75,0,0.178571428571429,0.285714285714286,0.0714285714285714
17,3,0,1,4,0,40,80,100,0.80952380952381,0,0.0476190476190476,0.238095238095238,0
73,3,0,1,4,0,60,100,100,0.948051948051948,0,0.0649350649350649,0.12987012987013,0.025974025974026
40,3,0,0,4,3,100,100,100,0.634920634920635,0,0,0.158730158730159,0.0158730158730159
17,3,0,2,4,0,50,100,50,0.708333333333333,0,0,0.25,0.0833333333333333
12,1,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.521739130434783,0,0,0.434782608695652,0.0434782608695652
5,3,0,2,4,0,50,100,50,0.416666666666667,0,0,0.333333333333333,0
3,3,0,1,0,0,83.3333333333333,100,83.3333333333333,0.3,0,0.2,0.4,0
18,3,0,2,0,0,83.3333333333333,100,83.3333333333333,0.666666666666667,0,0.037037037037037,0.259259259259259,0.037037037037037
44,3,0,1,3,2,100,100,100,1.33333333333333,0,0.0606060606060606,0.303030303030303,0.0606060606060606
29,3,0,1,4,0,100,100,100,0.659090909090909,0,0,0.159090909090909,0.0454545454545455
29,3,0,1,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.491525423728814,0,0.0169491525423729,0.169491525423729,0.0169491525423729
18,2,0,2,4,1,81.9044873063313,91.0130610644602,82.8406469895976,0.545454545454545,0,0.0303030303030303,0.212121212121212,0.0303030303030303
18,2,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.529411764705882,0,0.0588235294117647,0.205882352941176,0.0588235294117647
14,3,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.538461538461538,0,0.0769230769230769,0.269230769230769,0.0769230769230769
2,2,0,2,4,1,83.3333333333333,100,83.3333333333333,0.222222222222222,0,0.333333333333333,0.777777777777778,0.333333333333333
16,3,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.592592592592593,0,0.111111111111111,0.185185185185185,0.148148148148148
35,3,0,1,0,0,100,100,100,1.06060606060606,0,0.0303030303030303,0.242424242424242,0.0303030303030303
14,2,0,1,0,0,83.3333333333333,100,83.3333333333333,1.16666666666667,0,0.166666666666667,0.333333333333333,0.0833333333333333
26,3,0,1,0,0,83.3333333333333,100,83.3333333333333,1.3,0,0,0.2,0.05
30,3,0,0,0,0,75,100,75,1.11111111111111,0,0.0740740740740741,0.259259259259259,0.0740740740740741
32,3,0,3,4,1,100,100,100,0.761904761904762,0,0,0.261904761904762,0.0476190476190476
28,3,0,1,3,0,100,100,100,0.96551724137931,0,0.0344827586206897,0.344827586206897,0.0689655172413793
20,3,0,0,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.645161290322581,0,0.0645161290322581,0.193548387096774,0
16,3,0,0,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.516129032258065,0,0,0.193548387096774,0
27,3,0,1,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.72972972972973,0,0.108108108108108,0.378378378378378,0.0540540540540541
17,3,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.653846153846154,0,0.0769230769230769,0.269230769230769,0.0384615384615385
17,1,0,3,3,0,81.9044873063313,91.0130610644602,82.8406469895976,0.5,0,0.0588235294117647,0.235294117647059,0.0294117647058824
39,3,0,2,4,0,100,100,50,0.5,0,0.0128205128205128,0.256410256410256,0.0256410256410256
17,3,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.515151515151515,0,0.0909090909090909,0.151515151515152,0
30,3,0,1,4,1,33.3333333333333,66.6666666666667,66.6666666666667,0.6,0,0,0.2,0.06
33,3,0,0,0,1,50,75,75,0.611111111111111,0,0.0185185185185185,0.203703703703704,0.037037037037037
20,3,0,1,4,0,66.6666666666667,66.6666666666667,100,0.540540540540541,0,0,0.297297297297297,0.027027027027027
35,2,0,1,4,0,100,100,100,1.45833333333333,0,0.0416666666666667,0.25,0.0416666666666667
14,2,0,1,4,0,83.3333333333333,100,83.3333333333333,1.4,0,0,0.3,0.1
8,3,0,1,4,0,83.3333333333333,100,83.3333333333333,0.888888888888889,0,0,0.444444444444444,0.111111111111111
12,3,0,1,4,0,75,100,75,0.48,0,0.04,0.2,0
29,3,0,2,4,0,100,100,100,0.508771929824561,0,0,0.192982456140351,0.0350877192982456
20,3,0,1,0,0,87.5,87.5,87.5,0.512820512820513,0,0,0.256410256410256,0.0256410256410256
10,3,0,1,4,0,100,100,100,0.909090909090909,0,0.0909090909090909,0.454545454545455,0.0909090909090909
52,3,0,1,4,0,100,100,100,0.658227848101266,0,0.0379746835443038,0.164556962025316,0.0253164556962025
17,3,0,0,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.586206896551724,0,0,0.172413793103448,0.0344827586206897
19,3,0,0,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.730769230769231,0,0.0384615384615385,0.269230769230769,0.0384615384615385
17,2,0,3,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.586206896551724,0,0,0.241379310344828,0.103448275862069
6,0,0,2,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.75,0,0,0.875,0
17,1,0,3,4,0,100,100,100,0.653846153846154,0,0,0.230769230769231,0.0769230769230769
12,2,0,2,3,0,50,50,50,0.444444444444444,0,0,0.259259259259259,0.111111111111111
16,2,0,2,3,0,66.6666666666667,66.6666666666667,66.6666666666667,0.666666666666667,0,0,0.291666666666667,0.0833333333333333
18,2,0,2,3,1,75,75,75,0.947368421052632,0,0,0.368421052631579,0.0526315789473684
22,2,0,3,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.415094339622642,0,0,0.207547169811321,0.0566037735849057
6,0,0,3,4,1,81.9044873063313,91.0130610644602,82.8406469895976,2,0,0,2,0
4,0,0,3,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.8,0,0.2,1.4,0
7,0,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.875,0,0,0.625,0.125
10,1,0,2,4,1,81.9044873063313,91.0130610644602,82.8406469895976,0.416666666666667,0,0,0.25,0
1,1,0,2,4,0,100,100,100,0.1,0,0.1,0.6,0.3
13,2,0,1,4,1,100,100,100,0.722222222222222,0,0.111111111111111,0.388888888888889,0.0555555555555556
34,2,0,2,3,0,80,80,80,0.557377049180328,0,0.0327868852459016,0.213114754098361,0.0491803278688525
16,2,0,1,4,0,75,75,75,0.8,0,0,0.4,0.05
17,3,0,1,4,1,66.6666666666667,83.3333333333333,83.3333333333333,0.485714285714286,0,0,0.257142857142857,0
17,3,0,2,3,1,60,80,80,0.485714285714286,0,0,0.228571428571429,0.0285714285714286
18,2,0,2,4,0,100,100,100,0.580645161290323,0,0.032258064516129,0.258064516129032,0.0645161290322581
24,2,0,3,4,0,81.9044873063313,91.0130610644602,82.8406469895976,0.96,0,0.04,0.4,0.04
7,1,0,3,0,0,81.9044873063313,91.0130610644602,82.8406469895976,1.16666666666667,0,0,1,0
56,2,0,3,4,1,81.9044873063313,91.0130610644602,82.8406469895976,0.408759124087591,0,0.0145985401459854,0.124087591240876,0.0145985401459854
3,0,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.75,0,0,1.25,0
13,1,0,2,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.541666666666667,0,0,0.208333333333333,0
59,2,0,3,4,1,100,100,100,0.621052631578947,0,0.0210526315789474,0.221052631578947,0.0526315789473684
114,3,0,3,4,2,75.8620689655172,89.6551724137931,79.3103448275862,0.583756345177665,0.0050761421319797,0.0812182741116751,0.304568527918782,0.0304568527918782
65,3,0,2,4,2,84.6153846153846,92.3076923076923,84.6153846153846,0.730337078651685,0,0.0224719101123595,0.179775280898876,0.0449438202247191
57,3,0,3,4,4,95.7142857142857,91.4285714285714,97.1428571428571,0.57,0,0.02,0.26,0.12
27,2,0,1,4,0,93.75,87.5,100,0.5625,0,0,0.291666666666667,0.0833333333333333
60,3,0,2,4,5,90.9090909090909,86.3636363636364,95.4545454545455,0.759493670886076,0,0,0.316455696202532,0.0759493670886076
25,3,0,2,4,1,84.6153846153846,92.3076923076923,84.6153846153846,0.925925925925926,0,0,0.518518518518518,0.0740740740740741
8,3,0,2,3,0,100,100,50,0.444444444444444,0,0,0.222222222222222,0.0555555555555556
5,2,0,2,3,0,100,100,100,1,0,0.4,0.8,0
8,2,0,1,3,0,81.9044873063313,91.0130610644602,82.8406469895976,0.666666666666667,0,0,0.5,0.0833333333333333
21,2,0,2,0,1,80,80,80,1,0,1.52380952380952,0.476190476190476,0.0476190476190476
22,2,0,2,4,0,90.9090909090909,81.8181818181818,90.9090909090909,0.846153846153846,0,1.19230769230769,0.307692307692308,0.0769230769230769
22,2,0,2,4,0,95.2380952380952,90.4761904761905,95.2380952380952,0.846153846153846,0,1.73076923076923,0.346153846153846,0.0769230769230769
18,2,0,2,0,1,75,75,75,1,0,1.38888888888889,0.388888888888889,0.111111111111111
21,2,0,2,4,0,66.6666666666667,66.6666666666667,66.6666666666667,0.51219512195122,0,0.707317073170732,0.219512195121951,0.024390243902439
38,2,0,2,4,1,60,100,80,0.603174603174603,0,0.666666666666667,0.19047619047619,0.0317460317460317
35,2,0,2,4,1,93.75,93.75,93.75,0.5,0,0.714285714285714,0.185714285714286,0.0142857142857143
29,2,0,2,4,2,95.6521739130435,91.304347826087,95.6521739130435,0.783783783783784,0,1.05405405405405,0.27027027027027,0.027027027027027
27,2,0,1,4,1,92.8571428571429,88.0952380952381,92.8571428571429,0.84375,0,0.8125,0.21875,0.09375
24,3,0,2,4,0,91.8918918918919,89.1891891891892,91.8918918918919,0.827586206896552,0,1.13793103448276,0.241379310344828,0.0689655172413793
2,3,0,2,4,1,100,100,100,0.4,0,3.4,2,0.4
7,3,0,1,4,1,100,100,100,1,0,0.857142857142857,1.57142857142857,0.142857142857143
25,3,0,1,3,0,85.7142857142857,85.7142857142857,85.7142857142857,0.892857142857143,0,0.928571428571429,0.428571428571429,0
20,3,0,1,3,2,75,75,75,0.8,0,1.56,0.32,0.08
23,3,0,2,3,0,83.3333333333333,83.3333333333333,83.3333333333333,0.696969696969697,0,1.18181818181818,0.242424242424242,0.0303030303030303
22,2,0,2,4,0,80,80,80,0.709677419354839,0,1.06451612903226,0.290322580645161,0
17,2,0,1,4,0,66.6666666666667,66.6666666666667,66.6666666666667,0.653846153846154,0,0.923076923076923,0.384615384615385,0
23,2,0,1,4,2,81.9044873063313,91.0130610644602,82.8406469895976,0.547619047619048,0,0.857142857142857,0.214285714285714,0
26,2,0,1,4,0,33.3333333333333,100,66.6666666666667,0.604651162790698,0,0.930232558139535,0.302325581395349,0.0232558139534884
3,2,0,2,4,0,91.4285714285714,80,100,0.1875,0,0.125,1.8125,0.125
23,2,0,2,4,2,87.8787878787879,87.8787878787879,96.969696969697,0.425925925925926,0,0.0185185185185185,0.444444444444444,0.148148148148148
36,3,0,3,4,1,94.7368421052632,100,94.7368421052632,0.837209302325581,0,0,0.395348837209302,0.13953488372093
28,3,0,2,4,1,94.1176470588235,100,100,0.636363636363636,0,0,0.386363636363636,0.136363636363636
22,3,0,2,4,0,100,100,100,1.04761904761905,0,0,0.476190476190476,0.0952380952380952
54,3,0,2,4,4,91.8918918918919,91.8918918918919,97.2972972972973,0.439024390243902,0,0,0.341463414634146,0.0894308943089431
24,3,1,3,4,3,75,100,91.6666666666667,0.631578947368421,0,0,0.315789473684211,0.131578947368421
23,2,2,3,3,5,71.4285714285714,71.4285714285714,85.7142857142857,0.242105263157895,0,0,0.0947368421052632,0.0526315789473684
54,3,2,3,4,9,93.1034482758621,89.6551724137931,94.2528735632184,0.323353293413174,0,0.0179640718562874,0.538922155688623,0.0359281437125748
1,2,0,2,4,2,90,93.3333333333333,93.3333333333333,0.0384615384615385,0,0.0384615384615385,1.26923076923077,0.153846153846154
21,3,0,2,5,0,94.2857142857143,88.5714285714286,94.2857142857143,0.724137931034483,0,0.655172413793103,0.310344827586207,0.103448275862069
15,3,0,2,4,1,94.2857142857143,88.5714285714286,94.2857142857143,0.483870967741935,0,0.741935483870968,0.290322580645161,0.032258064516129
85,3,0,3,4,2,70,90,70,0.648854961832061,0,0.541984732824427,0.282442748091603,0.0534351145038168
1,3,0,1,3,2,100,50,100,0.0204081632653061,0,0,0.163265306122449,0.0204081632653061
79,3,0,2,4,2,100,100,100,0.752380952380952,0,0.561904761904762,0.228571428571429,0.0380952380952381
25,3,0,1,3,1,100,100,100,0.396825396825397,0,0.0476190476190476,0.222222222222222,0.0634920634920635
24,2,0,2,4,2,78.5714285714286,64.2857142857143,85.7142857142857,1.09090909090909,0,0.0909090909090909,0.590909090909091,0
27,2,0,2,4,0,75,58.3333333333333,83.3333333333333,1.5,0,0.0555555555555556,0.388888888888889,0.111111111111111
10,2,0,2,4,0,80,60,80,0.714285714285714,0,0,0.428571428571429,0.0714285714285714
15,2,0,2,4,0,81.8181818181818,63.6363636363636,81.8181818181818,0.681818181818182,0,0.0454545454545455,0.590909090909091,0.0909090909090909
4,2,1,3,4,1,87.5,85,95,0.0625,0,0.015625,0.390625,0.03125
28,2,1,2,4,1,75,66.6666666666667,75,0.518518518518518,0,0,0.166666666666667,0.0185185185185185
23,2,0,3,4,2,83.3333333333333,66.6666666666667,66.6666666666667,0.418181818181818,0,0,0.2,0.0181818181818182
11,2,0,3,4,0,88.8888888888889,77.7777777777778,77.7777777777778,0.647058823529412,0,0,0.411764705882353,0.0588235294117647
65,2,2,3,4,2,89.3617021276596,82.9787234042553,93.6170212765958,0.555555555555556,0,0,0.282051282051282,0.0341880341880342
23,1,1,1,4,1,90.9090909090909,90.9090909090909,95.4545454545455,0.851851851851852,0,0,0.444444444444444,0.0740740740740741
26,2,1,1,4,0,90.4761904761905,90.4761904761905,95.2380952380952,0.702702702702703,0,0,0.189189189189189,0
41,2,1,1,4,2,100,83.3333333333333,83.3333333333333,0.661290322580645,0,0,0.17741935483871,0.0161290322580645
14,3,1,3,4,0,80,90,86.6666666666667,1.75,0,4.625,6.25,1
14,2,0,3,4,0,90.9090909090909,100,90.9090909090909,1,0,0.214285714285714,1.92857142857143,0.142857142857143
13,1,0,2,4,0,75,100,100,1.3,0,1.1,0.9,0.1
11,1,0,2,4,0,80,100,90,0.846153846153846,0,0.846153846153846,1.38461538461538,0.0769230769230769
14,1,0,3,4,1,90.9090909090909,100,100,0.777777777777778,0,0.277777777777778,0.611111111111111,0.111111111111111
7,1,0,3,4,0,90,80,90,0.7,0,0.2,1.5,0
1,0,0,3,4,0,87.5,75,87.5,1,0,0,8,1
15,2,0,3,4,0,90,70,90,1.36363636363636,0,0,1.09090909090909,0
20,2,2,3,4,1,80.9523809523809,80.9523809523809,85.7142857142857,0.666666666666667,0,0.0333333333333333,0.9,0.1
11,1,1,2,4,0,86.9565217391304,86.9565217391304,91.304347826087,0.647058823529412,0,0,0.352941176470588,0.117647058823529
12,2,1,1,4,0,86.9565217391304,86.9565217391304,91.304347826087,0.75,0,0,0.375,0.1875
25,2,1,1,4,0,100,100,100,1.31578947368421,0,0,0.315789473684211,0.105263157894737
11,2,1,1,4,0,100,100,75,0.785714285714286,0,0,0.357142857142857,0.0714285714285714
37,2,1,2,4,0,100,100,75,0.902439024390244,0,0.024390243902439,0.170731707317073,0.0487804878048781
1,3,0,2,4,0,71.4285714285714,92.8571428571429,92.8571428571429,0.0149253731343284,0,0.925373134328358,0.149253731343284,0.0298507462686567
39,3,0,3,4,2,80,100,80,0.78,0,1.14,0.22,0.12
29,3,0,2,0,0,94.7368421052632,89.4736842105263,94.7368421052632,0.674418604651163,0,0.790697674418605,0.232558139534884,0.13953488372093
26,3,0,2,4,0,95,90,95,0.787878787878788,0,0.727272727272727,0.393939393939394,0.121212121212121
29,3,0,2,4,1,87.0967741935484,93.5483870967742,90.3225806451613,0.358024691358025,0,0.271604938271605,0.259259259259259,0.0987654320987654
1,2,2,3,4,0,84,88,88,0.0909090909090909,0,0,2,0.272727272727273
27,2,1,3,4,2,82.6086956521739,86.9565217391304,86.9565217391304,0.627906976744186,0,0.0465116279069767,0.302325581395349,0.0232558139534884
8,0,1,3,2,0,50,100,50,0.235294117647059,0,0.0294117647058824,0.176470588235294,0.0588235294117647
12,2,2,3,4,0,33.3333333333333,66.6666666666667,33.3333333333333,0.461538461538462,0,0.0384615384615385,0.115384615384615,0
8,2,2,3,4,1,77.7777777777778,88.8888888888889,77.7777777777778,0.307692307692308,0,0.0769230769230769,0.269230769230769,0.0769230769230769
21,3,0,1,4,1,100,100,100,0.7,0,0.766666666666667,0.3,0.0666666666666667
26,3,0,1,4,1,81.9044873063313,91.0130610644602,82.8406469895976,0.787878787878788,0,0.666666666666667,0.242424242424242,0.0909090909090909
3,3,0,3,5,0,93.5483870967742,93.5483870967742,93.5483870967742,0.107142857142857,0,0.571428571428571,0.642857142857143,0.178571428571429
37,3,0,2,3,0,100,50,100,0.649122807017544,0,0.0350877192982456,0.210526315789474,0.0350877192982456
20,3,0,3,0,0,100,50,100,0.5,0,0,0.225,0
25,3,0,2,0,0,75,50,100,0.543478260869565,0,0,0.260869565217391,0.0434782608695652
38,3,0,2,3,1,80,60,80,0.76,0,0,0.18,0.02
23,3,0,2,3,0,75,75,75,0.676470588235294,0,0,0.294117647058824,0.0294117647058824
25,3,0,2,3,0,100,100,100,0.735294117647059,0,0.0294117647058824,0.323529411764706,0.0588235294117647
1,2,0,2,3,1,100,100,100,0.166666666666667,0,0,0.833333333333333,0.666666666666667
3,3,0,2,3,0,100,100,100,0.176470588235294,0,0.0588235294117647,1.35294117647059,0.352941176470588
142,3,0,3,4,0,100,100,100,2.44827586206897,0,0,0.189655172413793,0.0172413793103448
19,3,0,3,0,0,81.9044873063313,91.0130610644602,82.8406469895976,0.791666666666667,0,0,0.25,0.0833333333333333
36,3,0,3,4,1,66.6666666666667,100,100,0.642857142857143,0,0.0178571428571429,0.196428571428571,0.0357142857142857
33,3,0,1,4,0,83.3333333333333,83.3333333333333,83.3333333333333,0.673469387755102,0,0,0.224489795918367,0.0612244897959184
30,3,0,2,4,0,83.3333333333333,83.3333333333333,83.3333333333333,0.857142857142857,0,0,0.285714285714286,0.0857142857142857
26,3,0,3,0,1,83.3333333333333,83.3333333333333,83.3333333333333,0.838709677419355,0,0,0.290322580645161,0.032258064516129
61,3,1,2,0,1,85.7142857142857,100,85.7142857142857,0.938461538461538,0,0.0153846153846154,0.230769230769231,0.0307692307692308
34,2,1,2,3,0,100,100,100,0.586206896551724,0,0.0172413793103448,0.224137931034483,0.0689655172413793
28,2,1,1,2,0,66.6666666666667,100,66.6666666666667,0.666666666666667,0,0,0.261904761904762,0.0476190476190476
1,2,1,3,0,0,100,100,100,0.03125,0,0.03125,0.375,0
